locus,chr,K,p_1,p_2,theta_1,theta_2,slope,intercept,floored,rho_hat,rho_corrected,rho_corrected_unclipped,rho_lower,rho_upper,ci_width,ci_width_corrected
148,1,123,0.0432332,9.24951e-05,0.0,0.5357764818891793,0.0,0.17623188830024528,True,0.713611,1.0,inf,0.10014,1.0,0.89986,
175,1,305,0.0238931,4.57972e-05,0.0,0.3463929256826239,0.0,0.17241270210407783,True,0.0971767,-1.0,-inf,-0.73359,0.6893,1.42289,
293,2,58,0.0147336,0.0249787,0.09999998590758406,0.0,0.0,0.404202449936825,True,-0.0273577,-1.0,-inf,-1.0,0.88285,1.88285,
300,2,284,0.0334773,0.000282279,0.0,0.30461921428119,0.0,0.19101591042775956,True,-0.454235,-1.0,-inf,-1.0,0.17275,1.17275,
301,2,391,0.0274924,3.57048e-05,0.0,0.3096517786211758,0.0,0.1712490462504655,True,0.182477,1.0,inf,-0.63498,0.82603,1.46101,
322,2,103,0.0328787,0.0101972,0.0,0.16214251759690232,0.0,0.34231528631238206,True,0.0341577,-1.0,-inf,-1.0,0.9338,1.9338,
333,2,190,0.0411257,0.0407844,0.0,0.0,0.0,0.4744399999999999,True,-0.479409,-1.0,-inf,-1.0,0.4115,1.4115,
369,2,176,0.0487991,1.48435e-07,0.0,0.6464075635676608,0.0,0.1429929199135012,True,0.321691,1.0,inf,-0.35406,1.0,1.35406,
383,2,508,0.0462624,2.80402e-05,0.0,0.2752550202504167,0.0,0.17040804894839331,True,-0.336351,-1.0,-inf,-1.0,0.25679,1.25679,
397,2,174,0.0454694,0.00657552,0.0,0.18385307131141168,0.0,0.29649386190658716,True,0.742271,1.0,inf,-0.04097,1.0,1.04097,
418,2,292,0.0272009,0.00154546,0.0,0.23348723572182137,0.0,0.22515857955350985,True,0.529598,1.0,inf,-0.18342,1.0,1.18342,
461,3,407,0.0188676,1.1876e-08,0.005783926406314725,0.4459319344650141,0.22160933851359835,0.133941531115793,False,0.207478,0.33182928741829476,0.33182928741829476,-0.36792,0.73394,1.10186,4.972082888701858
468,3,313,0.0408661,0.000158759,0.0,0.30731389805648013,0.0,0.18408334308498003,True,-0.40811,-1.0,-inf,-1.0,0.2206,1.2206,
646,4,184,0.0274282,0.00409017,0.0,0.22495680908099527,0.0,0.26442565105478866,True,0.382567,1.0,inf,-0.54348,1.0,1.54348,
687,4,161,0.0161988,0.00144849,0.04461307871924598,0.3212268801502329,0.47828123108019516,0.18463699504158435,False,0.490329,0.6391469810931367,0.6391469810931367,-0.25559,1.0,1.25559,2.625212779444132
701,4,286,0.0239133,8.7545e-06,0.0,0.40102946842977694,0.0,0.16145982405662448,True,0.457334,1.0,inf,-0.15734,1.0,1.15734,
705,4,122,0.0375913,1.54159e-06,0.0,0.7136136528904161,0.0,0.15007695549897493,True,0.860206,1.0,inf,0.35844,1.0,0.64156,
822,5,320,0.0343999,0.000219733,0.0,0.29408606831525147,0.0,0.18797191975745886,True,0.259245,1.0,inf,-0.56907,0.98679,1.55586,
830,5,189,0.0148552,0.00256046,0.05961615849770554,0.2583786565492209,0.5426354462279463,0.186811743721797,False,-0.0381807,-0.41462909451603314,-0.41462909451603314,-1.0,0.62205,1.62205,2.989207600195401
837,5,109,0.0205115,4.84564e-07,0.0,0.8089687088969801,0.0,0.1449887237413608,True,0.0449588,-1.0,-inf,-0.77502,0.61401,1.38903,
939,6,273,0.00155777,0.00169879,0.24116345569418218,0.23683225066273164,0.9148979053139207,0.05001407583045977,False,-0.00402338,-0.059063919063098505,-0.059063919063098505,,,,
957,6,117,0.0184984,0.0129875,0.012855671747251074,0.10424918108402095,0.17458555447124888,0.36625154254521886,False,0.630862,1.0,1.5156492085280617,-0.17385,1.0,1.17385,6.723637608822396
975,6,273,0.0164449,1.07206e-05,0.03340862346908431,0.40615334634185146,0.4765655140578503,0.13274674278591564,False,0.207195,0.15621830581103918,0.15621830581103918,-0.4894,0.7928,1.2822,2.690501016496871
1028,6,242,0.0334761,0.00025782,0.0,0.3346692590453504,0.0,0.189490447605454,True,-0.243,-1.0,-inf,-1.0,0.37414,1.37414,
1048,6,136,0.0418091,0.00135017,0.0,0.3560529950470785,0.0,0.22075675172799256,True,0.946665,1.0,inf,0.36615,1.0,0.63385,
1087,6,422,0.0326968,0.000148103,0.0,0.2651630279927401,0.0,0.1840225234075732,True,-0.0694541,-1.0,-inf,-1.0,0.52963,1.52963,
1117,7,440,0.0447556,9.61889e-05,0.0,0.269719681774527,0.0,0.17978001961085666,True,-0.074106,-1.0,-inf,-1.0,0.5723,1.5723,
1150,7,167,0.0356171,0.0196438,0.0,0.0,0.0,0.47444000000000003,True,0.709085,1.0,inf,-0.11366,1.0,1.11366,
1204,7,173,0.0292714,7.67941e-06,0.0,0.5331249406755764,0.0,0.1591107135225744,True,0.486795,1.0,inf,-0.11009,1.0,1.11009,
1266,8,253,0.0287329,0.000850628,0.0,0.2795439413142539,0.0,0.20991380049809977,True,-0.129776,-1.0,-inf,-1.0,0.52935,1.52935,
1286,8,141,0.0356778,0.0489922,0.0,0.0,0.0,0.47444,True,-0.174593,-1.0,-inf,-1.0,0.81323,1.81323,
1453,9,438,0.00753897,0.0135775,0.10915931979607899,0.05376707325077938,0.5258752411163108,0.22865102103534157,False,-0.484023,-1.0,-1.3552150116869932,-1.0,0.17529,1.17529,2.2349217230785245
1483,9,97,0.00194287,0.00683451,0.3925869905731919,0.23848189896548047,0.8209733165889527,0.10252566995306284,False,-0.177395,-0.34096195856413486,-0.34096195856413486,-1.0,0.47055,1.47055,1.7912275226069
1507,10,103,0.0435367,0.00152912,0.0,0.4019995476179448,0.0,0.22415391542738256,True,-0.0917458,-1.0,-inf,-1.0,0.70337,1.70337,
1526,10,5,0.0487979,0.0254177,0.0,0.0,0.0,0.47444,True,0.0349312,-1.0,-inf,-1.0,1.0,2.0,
1545,10,242,0.0235276,0.00384818,0.0,0.20085841955260064,0.0,0.26105329986799836,True,0.0867886,-1.0,-inf,-1.0,0.81054,1.81054,
1681,11,234,0.0273727,0.000101644,0.0,0.37359213509593,0.0,0.17874073959095801,True,0.111953,-1.0,-inf,-0.77514,0.75393,1.52907,
1713,11,112,0.0421734,0.0459083,0.0,0.0,0.0,0.47444000000000003,True,0.865921,1.0,inf,-0.0565,1.0,1.0565,
1782,12,198,0.015959,0.0107065,0.04417296336193369,0.11294469573003803,0.37930349353932413,0.2986004721600902,False,0.279845,-0.04944713792399001,-0.04944713792399001,-0.79808,1.0,1.7980800000000001,4.740478352102457
1788,12,211,0.000490691,0.000909187,0.3328716561118516,0.30384884756874914,0.9540936659817351,0.02847326196389958,False,0.457553,0.4497249623752503,0.4497249623752503,-0.0767,1.0,1.0767,1.1285055528506276
1809,12,186,0.00155939,0.0361052,0.2934602384850386,0.0,0.0,0.22514490680059465,True,0.428824,1.0,inf,-0.41893,1.0,1.41893,
1844,12,301,0.0102083,0.000345232,0.09894474474642403,0.28882986083000833,0.7486145830027782,0.10159286406011231,False,0.304954,0.2716499792512498,0.2716499792512498,-0.36906,0.93542,1.30448,1.7425254992596892
1896,13,170,0.00430395,0.0111227,0.22936910872473734,0.11504384441838088,0.6664680628852608,0.16911624116118476,False,0.141018,-0.04215992142150426,-0.04215992142150426,-0.87869,0.83674,1.71543,2.573911782919639
1910,13,176,0.0120985,7.28567e-05,0.09948309078832157,0.44885012909607674,0.6993720694194847,0.1049967550158598,False,0.168961,0.09145953603385086,0.09145953603385086,-0.59295,0.78714,1.38009,1.973327303656188
1914,13,334,0.0165088,0.000142189,0.0303086026199725,0.3002154909209897,0.4682569742476094,0.1506813790623416,False,-0.0995938,-0.534482544471401,-0.534482544471401,-1.0,0.45039,1.45039,3.097423166692759
1927,13,102,0.010229,0.0231182,0.1622614453063214,0.0,0.0,0.34273168968260503,True,-0.74217,-1.0,-inf,-1.0,0.02563,1.02563,
1969,14,177,0.0360594,2.86931e-05,0.0,0.4817308187194007,0.0,0.16740210565473168,True,0.488097,1.0,inf,-0.1779,1.0,1.1779,
1979,14,214,0.0105283,0.000501366,0.11133353491749191,0.32945559697159293,0.7393249578993251,0.10895742365253148,False,0.16502,0.07582941134134233,0.07582941134134233,-0.66833,0.77789,1.4462199999999998,1.9561357756800273
1984,14,208,0.0466796,0.00343277,0.0,0.22528306380216667,0.0,0.2552960173947887,True,0.0260891,-1.0,-inf,-1.0,0.85974,1.85974,
2007,14,269,0.0239186,0.00401509,0.0,0.1877588995674486,0.0,0.2632929663802897,True,0.339188,1.0,inf,-0.56669,1.0,1.56669,
2020,14,448,0.00350278,0.00298794,0.15403337308759577,0.16164720376121475,0.8519637653386274,0.0812306709371422,False,0.625832,0.639230623671415,0.639230623671415,0.07988,1.0,0.92012,1.0799989828608294
2096,15,286,0.044589,1.91881e-05,0.0,0.3814570925562646,0.0,0.1660865885816159,True,0.24807,1.0,inf,-0.57271,1.0,1.57271,
2142,16,303,0.0109194,1.11481e-10,0.09089849585224712,0.6077404990588409,0.7381325733906141,0.06790506313834242,False,0.156341,0.11981037018245497,0.11981037018245497,-0.39207,0.62577,1.01784,1.3789392809540284
2149,16,154,0.0189916,1.18429e-05,0.00468157144095234,0.5536046665210224,0.16929880071303463,0.1577877308943167,False,0.530761,1.0,2.2030473195015814,-0.0492,1.0,1.0492,6.19732683032066
2204,17,227,0.027806,0.00179362,0.0,0.2570125918816496,0.0,0.229599764780276,True,-0.0416305,-1.0,-inf,-1.0,0.6637,1.6637,
2207,17,75,0.000701674,0.000683243,0.5527104413804633,0.5550981211125643,0.9592798711012308,0.030019740525266736,False,0.389232,0.3744603324808286,0.3744603324808286,-0.25238,0.94883,1.2012099999999999,1.252199734599913
2282,18,211,0.00990205,8.1092e-06,0.1203300204949914,0.4757645590259604,0.7721534007189028,0.07847366925637078,False,-0.38985,-0.6065163590814266,-0.6065163590814266,-1.0,0.1255,1.1255,1.457611918761374
2292,18,165,0.000349716,0.022309,0.3962668233971024,0.0,0.0,0.19315090573326543,True,0.0363747,-1.0,-inf,-1.0,0.70358,1.70358,
2317,19,92,0.0142775,0.0140885,0.09137537976723166,0.09492766102156851,0.38053464560419487,0.32124586093575797,False,0.15072,-0.448121775259136,-0.448121775259136,-1.0,0.98967,1.98967,5.228617217864345
2334,19,52,0.0149048,0.000132077,0.10026536406147267,0.8465771176776468,0.5977716109415132,0.13363330242972732,False,0.247271,0.19010219871647793,0.19010219871647793,-0.65075,0.97543,1.6261800000000002,2.720403529098186
2341,19,212,0.0329804,0.000251962,0.0,0.35993582611182795,0.0,0.18893528885860256,True,-0.324241,-1.0,-inf,-1.0,0.29689,1.2968899999999999,
2346,19,155,0.0128197,0.0193515,0.09459833296384795,0.0,0.0,0.37601585809212423,True,0.39052,1.0,inf,-0.59216,1.0,1.59216,
2372,20,243,0.0369572,0.00710469,0.0,0.14912979971850396,0.0,0.30278217494414034,True,0.254751,-1.0,-inf,-0.95625,1.0,1.95625,
2384,20,229,0.011782,0.00591187,0.09236218575817398,0.17107126524841687,0.6172292412077289,0.19307403811866986,False,-0.651034,-1.0,-1.3675762289988214,-1.0,0.02276,1.02276,1.6570180602571118
2386,20,256,0.0327584,0.0158482,0.0,0.0411213859850633,0.0,0.4178635021766367,True,0.981358,1.0,inf,0.32262,1.0,0.67738,
2391,20,317,0.0411748,3.11025e-07,0.0,0.4499659878479315,0.0,0.14773682769455782,True,0.160867,1.0,inf,-0.57813,0.76982,1.34795,
2398,20,300,0.0468215,8.35202e-08,0.0,0.4901576973304271,0.0,0.14340529724509954,True,0.410212,1.0,inf,-0.14543,1.0,1.14543,
2401,20,295,0.0448341,2.18545e-05,0.0,0.37188578825800067,0.0,0.16702167582709898,True,-0.532697,-1.0,-inf,-1.0,0.079,1.079,
2413,20,433,0.00786418,0.00158967,0.10649982052075928,0.1910244360394118,0.7859518359984925,0.10379546791712019,False,0.138118,0.043670019600215854,0.043670019600215854,-0.74778,0.74202,1.4898,1.8955360007618298
2464,22,158,0.0303281,0.000256566,0.0,0.4207389683886799,0.0,0.1886203748000837,True,0.520412,1.0,inf,-0.17879,1.0,1.17879,
2468,22,137,0.0472469,0.00223906,0.0,0.3159937383330777,0.0,0.2370773889075939,True,-0.474007,-1.0,-inf,-1.0,0.27935,1.27935,
