locus,chr,K,p_1,p_2,theta_1,theta_2,slope,intercept,floored,rho_hat,rho_corrected,rho_corrected_unclipped,rho_lower,rho_upper,ci_width,ci_width_corrected
44,1,212,0.00187513,0.0329488,0.26348575583910516,0.0,0.0,0.10612157123199863,True,0.274431,1.0,inf,-0.58878,1.0,1.5887799999999999,
46,1,479,0.00201785,1.93312e-05,0.1729994092000262,0.2907381202726814,0.9449718133976279,0.01174746486842073,False,0.168195,0.16555788533953747,0.16555788533953747,-0.36346,0.68359,1.04705,1.1080224670779881
48,1,286,0.00519664,2.64956e-06,0.16386719510542908,0.4291995586323864,0.8852626716548322,0.020440947021726375,False,0.158925,0.1564327260285399,0.1564327260285399,-0.3994,0.7218,1.1212,1.2665167479660329
54,1,411,0.046734,0.00842533,0.0,0.10340256028254302,0.0,0.146222866311624,True,-0.973383,-1.0,-inf,-1.0,-0.20539,0.79461,
60,1,357,0.00460002,9.34857e-06,0.15539883530233425,0.35470953443988285,0.8955343473644274,0.019599289561402874,False,-0.0569112,-0.08543557238935004,-0.08543557238935004,-0.72445,0.43837,1.16282,1.2984649929086458
61,1,265,0.0147082,0.00118085,0.05343377721039799,0.25822743482419314,0.5629653390384235,0.07474940573834815,False,0.160311,0.15198376938764271,0.15198376938764271,-0.66579,0.94066,1.6064500000000002,2.853550456132712
62,1,159,1.76226e-05,6.97544e-06,0.5294026228295386,0.5623444918084237,0.9963027645890562,0.0012337107660270184,False,0.478078,0.478613837261263,0.478613837261263,0.07336,0.9263,0.85294,0.8561052225442847
66,1,231,0.0195441,0.00212725,0.0,0.24482342635283522,0.0,0.10812630530810147,True,-0.0591346,-1.0,-inf,-1.0,0.68945,1.68945,
67,1,205,0.0345907,6.42605e-06,0.0,0.49028919913802976,0.0,0.07291230837976743,True,0.251236,1.0,inf,-0.47144,1.0,1.47144,
68,1,187,0.0222796,0.000528136,0.0,0.35132099182186843,0.0,0.09193518742546868,True,0.521522,1.0,inf,-0.14973,1.0,1.14973,
70,1,415,0.00518799,0.00290771,0.1375436837560788,0.16893765075276507,0.8216348410406508,0.04408085579666209,False,-0.396943,-0.5367638198473648,-0.5367638198473648,-1.0,0.19048,1.19048,1.4489161614570583
80,1,259,0.00541367,3.30647e-07,0.16858301231403688,0.5016553443557206,0.8819050515056431,0.01984749662886487,False,0.35721,0.38253835012643245,0.38253835012643245,-0.11774,0.95065,1.06839,1.2114569455929276
82,1,259,0.00668374,0.000790061,0.15038647536845826,0.27939483398139336,0.8315680463194837,0.03807891716337039,False,-0.09854,-0.16429072493591484,-0.16429072493591484,-0.9563,0.5008,1.4571,1.7522318305147941
84,1,309,0.00136818,7.55729e-05,0.23243952133005097,0.33059475389319437,0.9559415228598653,0.010862071041583918,False,0.314231,0.3173509275450606,0.3173509275450606,-0.20536,0.87393,1.0792899999999999,1.1290334964958066
85,1,400,8.91732e-07,0.00565133,0.378237082405255,0.13439320981030908,0.8740251586711665,0.02103135126797839,False,0.0545127,0.03830707663258267,0.03830707663258267,-0.50881,0.5819,1.09071,1.2479160229875679
93,1,206,0.01494,0.0297173,0.05642232469308864,0.0,0.0,0.1860516417248543,True,-0.591413,-1.0,-inf,-1.0,0.18908,1.18908,
94,1,235,0.0302688,0.00566408,0.0,0.17276348966384053,0.0,0.1308361965142129,True,-0.395952,-1.0,-inf,-1.0,0.34938,1.34938,
95,1,347,0.00213858,0.000387586,0.19952552827386455,0.26478903691319217,0.9303015419948515,0.017546999403988586,False,0.219695,0.2172929867046594,0.2172929867046594,-0.35562,0.81526,1.17088,1.2586026649910464
96,1,283,0.0237176,0.0019705,0.0,0.22505471682489436,0.0,0.10694160479910346,True,0.591561,1.0,inf,-0.09188,1.0,1.09188,
97,1,350,0.000653265,9.97345e-05,0.24634050914981317,0.3025098699680741,0.9700835745336943,0.00787517217342517,False,-0.00068373,-0.008822850317344375,-0.008822850317344375,-0.592,0.48177,1.07377,1.1068840130770654
99,1,289,0.0356394,0.000359992,0.0,0.29353544358152533,0.0,0.08936407902474185,True,-0.208202,-1.0,-inf,-1.0,0.47552,1.47552,
100,1,266,0.000207864,4.92474e-05,0.32579393078394825,0.3705116785455495,0.9847837164887185,0.004347228054425693,False,0.0447252,0.04100186799345485,0.04100186799345485,-0.48621,0.5012,0.9874099999999999,1.0026668632587117
105,1,245,0.00722455,0.0114243,0.1469077204529906,0.09389491126326133,0.6054273845729169,0.09337660665289217,False,0.336707,0.4019150761057149,0.4019150761057149,-0.46278,1.0,1.46278,2.416111390521062
112,1,282,0.0235138,2.53141e-06,0.0,0.43355938768260105,0.0,0.07135460709151516,True,0.223485,1.0,inf,-0.38889,0.93813,1.32702,
113,1,519,8.85463e-15,0.00178242,0.557746125865356,0.1710924644444541,0.952072315968632,0.007095474957056769,False,-0.0155543,-0.023789973279511902,-0.023789973279511902,-0.44446,0.35494,0.7994,0.8396421013320777
119,1,429,0.0291003,0.00138531,0.0,0.197077413771465,0.0,0.1021404333279414,True,-0.769196,-1.0,-inf,-1.0,-0.10988,0.89012,
122,1,327,0.0417358,0.00308258,0.0,0.18634364847524196,0.0,0.11494797546101686,True,0.517073,1.0,inf,-0.25095,1.0,1.25095,
126,1,409,0.0038212,0.000604209,0.15619003907261497,0.23025524008119488,0.8918162016978799,0.025687766508634313,False,0.00764505,-0.020231429384534365,-0.020231429384534365,-0.71371,0.58766,1.30137,1.45923565586989
132,1,239,0.0487204,0.00389977,0.0,0.20112726235736772,0.0,0.12024381143287942,True,0.575159,1.0,inf,-0.2174,1.0,1.2174,
134,1,221,0.0146479,0.000784655,0.058380469475793034,0.3036848688408848,0.5729825939612025,0.07080639893714598,False,0.555652,0.8461785858292297,0.8461785858292297,-0.07652,1.0,1.07652,1.8788005278793731
138,1,328,0.00129648,5.85698e-13,0.2278734402138148,0.6627996467367808,0.9629562881744863,0.006060321141626711,False,-0.403546,-0.4253633588271523,-0.4253633588271523,-0.98161,-0.03684,0.94477,0.9811141082956498
140,1,234,0.0275874,0.0010835,0.0,0.2795068178383183,0.0,0.09896388232589362,True,0.286893,1.0,inf,-0.48748,1.0,1.4874800000000001,
144,1,163,0.00922574,0.0075422,0.14600028131272746,0.1731225982050748,0.6628126566202367,0.0847572051157161,False,-0.637319,-1.0,-1.0894122161119728,-1.0,0.04517,1.04517,1.5768709145197233
152,1,288,0.0242736,3.44939e-06,0.0,0.42152664353613295,0.0,0.07203146614751306,True,0.190466,1.0,inf,-0.4646,0.90367,1.3682699999999999,
153,1,199,0.0279916,0.00497069,0.0,0.19948668751019735,0.0,0.12680535233066742,True,-0.0247729,-1.0,-inf,-1.0,0.8099,1.8098999999999998,
157,1,321,0.0496654,0.000120228,0.0,0.31126742039583993,0.0,0.08322102911772024,True,-0.285073,-1.0,-inf,-1.0,0.40642,1.40642,
158,1,307,0.0176143,0.00641425,0.019450904026841267,0.14218504958307743,0.3234446901430146,0.12325146608281097,False,0.242366,0.3682686330838241,0.3682686330838241,-0.62398,1.0,1.62398,5.020889349835793
159,1,408,0.00279531,1.05639e-06,0.1722074756002087,0.37126820295125873,0.9321125637159945,0.012727047353403447,False,-0.00452907,-0.018512911449889237,-0.018512911449889237,-0.57033,0.46443,1.03476,1.1101234338852675
161,1,403,0.0150202,4.01599e-08,0.04223987516230197,0.42901490495479055,0.565765319921535,0.0478395124345252,False,0.0968265,0.08658534880198863,0.08658534880198863,-0.50804,0.64258,1.15062,2.033740774637048
165,1,193,0.00711056,0.00126492,0.16635909777903427,0.3002008406284255,0.8163365653593188,0.04338587551721296,False,0.161748,0.14499182017001622,0.14499182017001622,-0.6059,0.89597,1.50187,1.839768134530317
172,1,259,0.045492,3.23746e-06,0.0,0.4482243869595166,0.0,0.07172875193932572,True,0.163811,1.0,inf,-0.57857,1.0,1.57857,
173,1,226,0.034393,1.75865e-05,0.0,0.43591054272085855,0.0,0.07571524454547382,True,0.38046,1.0,inf,-0.27922,1.0,1.27922,
178,1,394,0.00392482,0.000290142,0.15749646412394316,0.25657452485387977,0.8976997965013724,0.023212855649280523,False,0.521925,0.5555444551668192,0.5555444551668192,0.01193,1.0,0.98807,1.1006686242447972
180,1,289,0.00819575,0.000438607,0.12404340428574041,0.28652901630345096,0.8020595059571641,0.04031034602884623,False,0.0745712,0.04271609988621412,0.04271609988621412,-0.67045,0.73901,1.40946,1.7573010350621983
181,1,337,0.0481623,0.00246112,0.0,0.1954849308098074,0.0,0.11065462907351539,True,0.00100204,-1.0,-inf,-1.0,0.85858,1.85858,
187,1,301,0.00110337,0.0305689,0.2449551092625794,0.0,0.0,0.09927655806894185,True,-0.435551,-1.0,-inf,-1.0,0.23468,1.23468,
192,1,340,0.003096,3.38487e-08,0.182602750284556,0.4737741266350635,0.9272615663674432,0.01256993782783723,False,0.14995,0.14815675226392766,0.14815675226392766,-0.35273,0.6112,0.96393,1.0395448651842714
195,1,438,0.00984336,0.0203593,0.08725933114912619,0.0,0.0,0.15419517470418376,True,0.152859,-1.0,-inf,-0.8589,1.0,1.8589,
198,1,332,0.00235249,0.0438226,0.19920845310600013,0.0,0.0,0.1098645988853391,True,-0.00780966,-1.0,-inf,-1.0,0.86055,1.86055,
201,2,228,0.000374075,0.0138789,0.3307876484856682,0.06693796173943833,0.6160475785687282,0.06218300195775336,False,-0.0226715,-0.1377401760995425,-0.1377401760995425,-0.86951,0.65221,1.52172,2.470133887280968
204,2,322,0.0112055,0.0165348,0.0854873262656757,0.030449855840753746,0.3392704131641895,0.14272485993846903,False,0.19598,0.15696959709763492,0.15696959709763492,-0.75803,1.0,1.75803,5.181795794109531
205,2,325,0.000288014,0.047691,0.2833888305779243,0.0,0.0,0.08798942256850541,True,-0.238559,-1.0,-inf,-1.0,0.45451,1.45451,
208,2,215,0.037085,0.0458967,0.0,0.0,0.0,0.21794000000000002,True,-0.0452678,-1.0,-inf,-1.0,1.0,2.0,
223,2,438,0.00683389,0.0346067,0.11627242222710889,0.0,0.0,0.1372249632914458,True,-0.167757,-1.0,-inf,-1.0,0.65114,1.65114,
227,2,283,0.0487021,1.09242e-06,0.0,0.45168836256298306,0.0,0.06975472606439162,True,0.333413,1.0,inf,-0.31034,1.0,1.31034,
230,2,376,0.000226797,4.6656e-08,0.26974703373531034,0.4429684104075196,0.9882885753206927,0.0025775937929588717,False,-0.11275,-0.11669424970893333,-0.11669424970893333,-0.5911,0.2706,0.8616999999999999,0.8719113237956679
231,2,278,0.00193756,0.00208603,0.22795625000268202,0.22406499958948423,0.9003100811740066,0.02663188645077551,False,0.655066,0.6980196342239607,0.6980196342239607,0.11457,1.0,0.8854299999999999,0.9834722708485026
233,2,312,0.00657472,0.0271674,0.13909629199625528,0.0,0.0,0.13595577823853272,True,0.880649,1.0,inf,0.23073,1.0,0.76927,
234,2,353,1.43226e-10,0.00305892,0.5536483666978649,0.17995227541341807,0.9278938382403829,0.011387742790039953,False,-0.237397,-0.2681176795632401,-0.2681176795632401,-0.82554,0.16812,0.99366,1.070876816990544
240,2,273,0.0159979,8.41817e-05,0.03841105615162615,0.3498039295270605,0.5049631479414091,0.06479082879054478,False,0.191563,0.25105232278091827,0.25105232278091827,-0.50986,0.9101,1.41996,2.81200718466045
242,2,441,0.0228858,1.07035e-05,0.0,0.31485375120587655,0.0,0.07534155205192755,True,-0.336859,-1.0,-inf,-1.0,0.22254,1.22254,
243,2,279,0.0173421,0.014709,0.023135280387775015,0.05229987627543295,0.23253041328197735,0.16942491369767934,False,-0.438764,-1.0,-2.6155241592426055,-1.0,0.32016,1.32016,5.677364871833396
244,2,304,0.000424645,7.17009e-05,0.28026484786989075,0.3349046952551938,0.9772363798518882,0.0061990166691986434,False,0.000514263,-0.0058171735993498685,-0.0058171735993498685,-0.54488,0.47054,1.01542,1.0390730645474935
245,2,217,0.0295829,5.81016e-06,0.0,0.4779386774736407,0.0,0.07275944948753349,True,-0.0576948,-1.0,-inf,-0.94703,0.58531,1.53234,
248,2,275,0.0294709,0.00235607,0.0,0.21862461680945783,0.0,0.10986887870558673,True,0.920933,1.0,inf,0.29549,1.0,0.70451,
254,2,279,0.000267378,3.39095e-07,0.30931052433388745,0.4808554494837694,0.9870897493522379,0.0030429149461574743,False,0.316589,0.31764698727709634,0.31764698727709634,-0.10267,0.75809,0.8607600000000001,0.872017970569404
256,2,246,0.00194407,1.03738e-06,0.24226606821230698,0.4892037507567809,0.9504728533578074,0.010106440224089972,False,0.577517,0.5969771338248911,0.5969771338248911,0.16187,1.0,0.83813,0.8818031962081556
267,2,522,0.0154267,4.81564e-12,0.03506426234811898,0.4865014252260346,0.544410837215758,0.043255082519004215,False,-0.272905,-0.5807380399257287,-0.5807380399257287,-1.0,0.16331,1.16331,2.1368237376563526
268,2,366,0.0022052,0.000168304,0.1929549671287285,0.2817774120595569,0.9352380498651989,0.015506316015837454,False,0.0747854,0.06338395234529516,0.06338395234529516,-0.5548,0.62907,1.18387,1.2658488394164864
270,2,218,0.0495573,2.13053e-07,0.0,0.5633377008567981,0.0,0.066618190382322,True,-0.465869,-1.0,-inf,-1.0,0.1156,1.1156,
284,2,191,0.0312087,6.56856e-07,0.0,0.5764046525677212,0.0,0.06818576883954061,True,0.491226,1.0,inf,-0.07955,1.0,1.07955,
285,2,324,0.0274755,0.000124243,0.0,0.30883533166458793,0.0,0.08338605004703196,True,0.252774,1.0,inf,-0.45934,1.0,1.45934,
286,2,368,0.0213993,0.000336066,0.0,0.261298098295907,0.0,0.08909922418717983,True,-0.658532,-1.0,-inf,-1.0,-0.06517,0.93483,
287,2,192,0.00720961,0.00173018,0.1652246311324866,0.2822915913755451,0.8062195898829332,0.0467326204345294,False,0.264606,0.270240741231687,0.270240741231687,-0.4371,1.0,1.4371,1.7825168453282978
289,2,187,0.000190466,0.0068088,0.3967060034837362,0.17374436808361965,0.845581207824657,0.03227311503822444,False,0.16389,0.15565256623946658,0.15565256623946658,-0.53336,0.82402,1.35738,1.6052627322359696
290,2,399,0.00153204,3.26326e-05,0.20026400970855884,0.30838082655545945,0.9542154928871612,0.010465965003068354,False,0.157666,0.15426288515977646,0.15426288515977646,-0.39079,0.66087,1.05166,1.1021200219858114
291,2,145,0.0410388,0.0157939,0.0,0.052578738050312074,0.0,0.19207641757050267,True,0.528278,1.0,inf,-0.40154,1.0,1.40154,
292,2,149,0.00758923,0.0133043,0.17992200320442547,0.08898073491187479,0.5459033211658652,0.10557816713572392,False,-0.257196,-0.6645392198035374,-0.6645392198035374,-1.0,0.50957,1.50957,2.7652698590953215
294,2,176,0.000233119,0.00143183,0.40114286248110476,0.3073699012652121,0.9511418864346424,0.013488049112515568,False,0.317349,0.3194696345741937,0.3194696345741937,-0.24346,0.93754,1.181,1.2416654306193806
296,2,176,0.00621144,5.3157e-05,0.189111769667995,0.4607977329048983,0.8642523190404129,0.027147206553542278,False,0.29254,0.30707790722635925,0.30707790722635925,-0.30911,0.96706,1.27617,1.4766173857849094
300,2,365,0.000114292,2.77377e-06,0.29247425534979526,0.37535912464418103,0.9915875634431784,0.0021804128875498575,False,0.237768,0.2375862665062057,0.2375862665062057,-0.1646,0.65183,0.81643,0.8233564337626793
302,2,266,0.0414917,0.0138682,0.0,0.06280475943387046,0.0,0.17887290567968278,True,0.198581,1.0,inf,-0.95275,1.0,1.95275,
305,2,377,6.52916e-06,0.0268084,0.35197129958163487,0.0,0.0,0.07388143129973712,True,-0.176654,-1.0,-inf,-1.0,0.41275,1.41275,
309,2,211,0.0387827,0.0194945,0.0,0.0,0.0,0.21793999999999997,True,-0.962195,-1.0,-inf,-1.0,-0.1468,0.8532,
310,2,161,0.00615948,0.00397308,0.19845545386224053,0.24319270892428624,0.7934959539013261,0.05422749806817939,False,0.277406,0.28125978567947885,0.28125978567947885,-0.47695,1.0,1.47695,1.861320139993636
313,2,380,0.00795992,2.2886e-08,0.11191771241440193,0.4522497316898572,0.8208840872138146,0.025610020637126463,False,-0.449175,-0.5783825366241505,-0.5783825366241505,-1.0,0.00382,1.00382,1.222852307208309
320,2,416,0.00163777,0.00585198,0.1936113657286112,0.12970445219614063,0.8304018659891316,0.04013394863467957,False,-0.0734344,-0.13676311829984011,-0.13676311829984011,-0.96646,0.55572,1.52218,1.8330642816979443
322,2,194,6.32751e-05,0.0107411,0.43067196993848517,0.11352924474774512,0.7446906243891726,0.0428344483845374,False,0.173654,0.17566966379194912,0.17566966379194912,-0.50174,0.84778,1.34952,1.812188787937185
336,2,257,6.80495e-06,0.00670322,0.4314747703929651,0.15067340338754812,0.8526616106998036,0.02577237645566495,False,0.319911,0.3449652474713001,0.3449652474713001,-0.20717,0.96854,1.17571,1.3788705686363214
339,2,259,0.0328687,0.0047476,0.0,0.1789479924240321,0.0,0.12541269259952006,True,0.37233,1.0,inf,-0.47248,1.0,1.47248,
340,2,308,0.00592504,0.00116942,0.14828606827750265,0.23965689626613393,0.8393827383885482,0.03782661659892245,False,0.14317,0.1255010123311761,0.1255010123311761,-0.62323,0.85931,1.48254,1.7662264568916306
344,2,332,0.00260048,0.0440968,0.19409020564128152,0.0,0.0,0.11164613794792987,True,0.750648,1.0,inf,0.06922,1.0,0.9307799999999999,
345,2,296,0.00190635,1.30507e-08,0.22171818041412195,0.5297988006000616,0.9509728854198286,0.008935345542053932,False,-0.166082,-0.18404031095459528,-0.18404031095459528,-0.73119,0.25144,0.98263,1.0332891873843444
346,2,233,1.67029e-07,0.0269248,0.5483734393043591,0.0,0.0,0.06637989433244922,True,0.488812,1.0,inf,-0.05003,1.0,1.05003,
347,2,359,0.0192104,7.438e-05,0.0022722276189200354,0.3060113450462049,0.13574677208804908,0.08007218445067274,False,-0.105153,-1.0,-1.3644905260106708,-0.98886,0.52598,1.51484,11.159307707275966
349,2,250,0.000449886,9.12624e-06,0.3079771635898598,0.4303249871377471,0.9807923593367186,0.004917436781802704,False,0.068766,0.06509896066214894,0.06509896066214894,-0.44449,0.52784,0.9723299999999999,0.991371915516918
352,2,279,0.0284356,0.000416441,0.0,0.29370766429802314,0.0,0.09037263620043309,True,0.0674952,-1.0,-inf,-0.85445,0.84936,1.70381,
358,2,237,0.0136769,1.09907e-05,0.06824438394459544,0.43795511893110345,0.6340550001527528,0.049818104529811544,False,-0.274031,-0.5107586951475688,-0.5107586951475688,-1.0,0.28056,1.28056,2.0196355200913088
367,2,178,0.0236674,0.0226558,0.0,0.0,0.0,0.21794000000000002,True,0.134942,-1.0,-inf,-1.0,1.0,2.0,
374,2,440,0.000991247,0.00172035,0.20635135496507073,0.18651429306672523,0.9237386712032167,0.01972691154316516,False,0.274645,0.2759634260247988,0.2759634260247988,-0.30814,0.93974,1.24788,1.3509015470518004
375,2,296,0.000443876,1.72348e-06,0.2825798281622419,0.430790184152519,0.9817385668791528,0.004313392981614721,False,0.248721,0.24895386130681635,0.24895386130681635,-0.20975,0.69814,0.90789,0.9247777673501104
377,2,288,9.44721e-06,0.000254739,0.39767274123055785,0.3058341524203795,0.9860046422776898,0.003691850252182973,False,-0.0997174,-0.1048770419714309,-0.1048770419714309,-0.63285,0.32316,0.95601,0.9695796135316346
378,2,206,0.0083121,5.7119e-07,0.14365678252394642,0.5560271053394679,0.8169738884103184,0.028420529677812972,False,0.177335,0.1822756791064,0.1822756791064,-0.39909,0.77689,1.17598,1.4394340096820497
379,2,275,0.00349395,5.88876e-08,0.19499271326864967,0.5216490261583553,0.9204445473233394,0.013845454190525389,False,0.0114489,-0.002603692093667771,-0.002603692093667771,-0.5573,0.48602,1.04332,1.1334957690107281
382,2,229,0.0414983,3.08021e-08,0.0,0.5930224198799113,0.0,0.06407581911332536,True,0.044359,-1.0,-inf,-0.7162,0.70889,1.42509,
383,2,657,0.000376836,0.00128993,0.19380291597064014,0.16311409416096223,0.9459990591093148,0.013468130962899375,False,-0.180395,-0.2049295177369701,-0.2049295177369701,-0.9092,0.31488,1.22408,1.2939547753382612
384,2,244,0.0164289,0.00332579,0.035080546738903096,0.2102237807624334,0.4406911245422009,0.09881625318993933,False,0.240517,0.3215420935859835,0.3215420935859835,-0.59546,1.0,1.59546,3.620358820834881
385,2,301,0.000866162,3.16615e-06,0.25498387425730423,0.41346635903652135,0.971430675219226,0.006473714378679343,False,0.0416745,0.036236024370320384,0.036236024370320384,-0.481,0.49571,0.97671,1.0054345872695265
386,2,323,0.00167191,0.000169178,0.21840374093700007,0.3004603112080436,0.9460895027241387,0.013471870369973483,False,-0.153526,-0.17651381807865468,-0.17651381807865468,-0.8853,0.34985,1.23515,1.305531872453452
392,2,238,0.00911872,3.0038e-07,0.12376856040934976,0.5281385439043329,0.7941180323785129,0.03034510950608758,False,0.15869,0.16161941331252555,0.16161941331252555,-0.41116,0.72884,1.1400000000000001,1.4355548589993787
396,2,324,2.02049e-06,5.00861e-07,0.40683848827096564,0.4352473808145641,0.999012982767888,0.00030081439381062847,False,0.0831541,0.08293514402248725,0.08293514402248725,-0.3053,0.43269,0.73799,0.7387191285095297
402,2,294,0.000878956,8.95853e-08,0.2574626662245988,0.49427390169191376,0.9719636577881331,0.005759152888053379,False,0.262262,0.2639016850647091,0.2639016850647091,-0.16736,0.72217,0.8895299999999999,0.9151885390697376
408,2,399,2.36026e-05,0.000278994,0.315369905050182,0.2560304304697292,0.9837651072881229,0.004241519552429472,False,-0.405288,-0.41628790909381924,-0.41628790909381924,-1.0,0.03276,1.03276,1.0498034463195567
413,2,306,0.0482496,0.0374378,0.0,0.0,0.0,0.21794,True,-0.765719,-1.0,-inf,-1.0,0.12296,1.12296,
419,2,351,0.000178259,8.96609e-06,0.28631851838807104,0.3588177334561155,0.9883907020316666,0.0030606408790271873,False,-0.0677264,-0.0716184811669336,-0.0716184811669336,-0.58399,0.3374,0.9213899999999999,0.9322123307170487
420,2,287,0.0199701,0.000332402,0.0,0.29737174928713866,0.0,0.08881631696884906,True,-0.159246,-1.0,-inf,-1.0,0.49047,1.49047,
424,3,613,0.000703927,0.0385143,0.18515887088984329,0.0,0.0,0.0952339907877571,True,-0.266749,-1.0,-inf,-1.0,0.39335,1.3933499999999999,
427,3,378,0.00475753,0.024233,0.14917213651039418,0.0,0.0,0.12536975551888407,True,0.0614766,-1.0,-inf,-0.9181,0.96086,1.8789600000000002,
431,3,627,0.0307292,1.61887e-05,0.0,0.2566363622408478,0.0,0.07705625118712262,True,0.126694,1.0,inf,-0.59336,0.8621,1.45546,
432,3,522,0.000563508,3.72712e-08,0.20606769134157515,0.37456023254834514,0.9786204957034147,0.004272608915253074,False,0.0179215,0.013947072582959087,0.013947072582959087,-0.43494,0.40538,0.84032,0.8586781123932962
433,3,281,0.00618633,0.00351435,0.15131635677066987,0.1925644381227955,0.7940727772092147,0.05157683924442207,False,-0.0567062,-0.13636412474053708,-0.13636412474053708,-0.99011,0.62688,1.61699,2.036324687622393
435,3,591,0.0239724,5.8603e-06,0.0,0.2805371041490077,0.0,0.07442782529428277,True,0.313908,1.0,inf,-0.27344,1.0,1.27344,
436,3,351,0.0367807,0.00982535,0.0,0.09632092667483357,0.0,0.15431683247210606,True,0.00905258,-1.0,-inf,-1.0,1.0,2.0,
437,3,220,0.0330033,0.0393738,0.0,0.0,0.0,0.21794,True,-0.335414,-1.0,-inf,-1.0,0.63106,1.63106,
438,3,389,0.00460115,0.0258573,0.14920713353228207,0.0,0.0,0.1244312141397525,True,0.070933,-1.0,-inf,-0.99103,0.93346,1.92449,
440,3,370,0.0208536,5.97632e-06,0.0,0.35729363556817983,0.0,0.07364596849153067,True,-0.0910792,-1.0,-inf,-0.92388,0.50976,1.43364,
441,3,390,4.34204e-05,0.0393959,0.3056629802825633,0.0,0.0,0.07933044346888922,True,-0.246954,-1.0,-inf,-1.0,0.38585,1.38585,
442,3,364,0.0104829,0.0213416,0.08819244301653953,0.0,0.0,0.15807449626167622,True,0.235223,1.0,inf,-0.73218,1.0,1.73218,
446,3,360,9.07588e-05,4.74909e-05,0.3005364133788813,0.3165547152458387,0.9889832892410528,0.003125130008965863,False,0.0289072,0.0260692675715677,0.0260692675715677,-0.48248,0.46744,0.9499200000000001,0.9605015679577052
449,3,471,0.0013496,5.95217e-05,0.18926294435072752,0.27085115304442037,0.9561163615559812,0.010317768706959456,False,0.350056,0.3553314690067132,0.3553314690067132,-0.13679,0.92997,1.06676,1.115721938137276
452,3,205,0.045199,0.00027455,0.0,0.3629396484390393,0.0,0.0872955689639867,True,0.266135,1.0,inf,-0.56088,1.0,1.56088,
453,3,210,0.000773629,0.00100369,0.3125780549441062,0.2995750014704081,0.9457089730211364,0.015428179260392838,False,0.443505,0.45265174905984495,0.45265174905984495,-0.09256,1.0,1.09256,1.1552814144395154
454,3,232,0.00582798,0.00434586,0.17129146496026273,0.19585432797634988,0.7888521781245207,0.05415127030416112,False,-0.458255,-0.6495593021272962,-0.6495593021272962,-1.0,0.17059,1.17059,1.4839155325438194
457,3,459,0.046624,4.2854e-10,0.0,0.4640819324523848,0.0,0.06102720734975701,True,-0.10776,-1.0,-inf,-0.89596,0.46108,1.35704,
461,3,467,3.459e-05,3.08543e-05,0.28316332593315796,0.28544165910434227,0.9928104493768791,0.0020120644314523643,False,-0.016483,-0.018628998559655052,-0.018628998559655052,-0.50699,0.39917,0.9061600000000001,0.9127220614657473
462,3,360,0.000100307,5.96687e-06,0.2979671866531815,0.3625667880165697,0.9917062219170973,0.0022289379125425986,False,0.0880259,0.08651449410249812,0.08651449410249812,-0.37434,0.50294,0.8772800000000001,0.8846168155566307
463,3,268,3.96771e-05,7.02336e-05,0.3751692433848896,0.35867912191928086,0.9905459731194796,0.002804759256394958,False,0.237787,0.23722497200567744,0.23722497200567744,-0.23373,0.69347,0.9272,0.9360494365344931
464,3,222,2.52858e-05,2.16965e-09,0.4292694725850174,0.6633755563417149,0.997018954112562,0.0007531524090125235,False,0.0884286,0.08793759359271823,0.08793759359271823,-0.30501,0.44882,0.75383,0.7560839208628463
465,3,134,9.80815e-11,6.68641e-13,0.9848794412007668,1.126256711948966,0.9999980398927892,8.01042410452665e-07,False,0.172413,0.17241253690464636,0.17241253690464636,-0.12589,0.45515,0.58104,0.5810411389029261
466,3,444,0.0186312,3.30864e-13,0.00800847314263423,0.5653614204160694,0.263878080080011,0.052556710719972255,False,-0.132755,-0.7022626156131784,-0.7022626156131784,-0.82079,0.31288,1.13367,4.296188602161489
469,3,290,0.0205035,1.06071e-07,0.0,0.49463137070495633,0.0,0.06613768618200129,True,-0.00150463,-1.0,-inf,,,,
471,3,457,0.0132004,0.0101572,0.05615775451554819,0.08287105469619396,0.49259921593759687,0.11636472009361665,False,0.169522,0.10791182402758309,0.10791182402758309,-0.74789,1.0,1.74789,3.5483004102495874
485,3,282,0.0335696,0.00742015,0.0,0.1350185527300322,0.0,0.14080415754851217,True,-0.310481,-1.0,-inf,-1.0,0.4764,1.4764,
486,3,170,0.000691296,0.00482565,0.3554727529504177,0.21850791178369267,0.8764881273920002,0.03071783726401485,False,-0.0277129,-0.06666460781148985,-0.06666460781148985,-0.86255,0.5998,1.46235,1.668419633191425
491,3,147,4.35279e-05,0.00239707,0.5173200685516525,0.29922332967744014,0.9409376506892262,0.01433290798280619,False,0.430657,0.44245661942875936,0.44245661942875936,-0.10359,1.0,1.10359,1.1728619842044081
495,3,153,0.0263292,2.3644e-06,0.0,0.6120565218912989,0.0,0.07021001488548217,True,0.338409,1.0,inf,-0.28986,1.0,1.28986,
496,3,126,0.0384033,0.0374601,0.0,0.0,0.0,0.21794,True,0.491061,1.0,inf,-0.60988,1.0,1.60988,
499,3,183,0.0212544,7.55097e-05,0.0,0.43802637114619136,0.0,0.08053583985850796,True,0.481523,1.0,inf,-0.13522,1.0,1.13522,
500,3,151,1.27711e-05,0.000127378,0.5569822461491977,0.4640214116169811,0.9905181676236056,0.0029314998515226572,False,0.0357313,0.0331137794546149,0.0331137794546149,-0.49216,0.49225,0.98441,0.9938333613423166
