locus,chr,K,p_1,p_2,theta_1,theta_2,slope,intercept,floored,rho_hat,rho_corrected,rho_corrected_unclipped,rho_lower,rho_upper,ci_width,ci_width_corrected
463,3,273,0.0191485,0.0074984,0.0026906241999085263,0.1360883383673865,0.11709158200238488,0.2740826340075545,False,0.0691274,-1.0,-1.750384019949274,-1.0,0.8174,1.8174000000000001,15.521184093003233
464,3,227,6.76819e-07,1.50172e-09,0.5223101734524279,0.6628612869789788,0.9996328370677553,0.00021449874508659966,False,0.476481,0.4764414328884556,0.4764414328884556,0.16628,0.77631,0.61003,0.6102540626710645
465,3,138,2.65446e-08,6.84953e-13,0.7995853476849341,1.1053355953195243,0.9999471849644715,3.46219559474666e-05,False,0.771514,0.7715201259069132,0.7715201259069132,0.54402,1.0,0.45598000000000005,0.4560040838718909
466,3,456,2.98492e-11,2.32351e-09,0.500893963309701,0.44252240316562047,0.9999875355839425,7.309970715502178e-06,False,0.555915,0.5559146191803904,0.5559146191803904,0.31319,0.80649,0.4933,0.493306148773082
469,3,294,3.02209e-06,2.07086e-08,0.41983462521913084,0.5229739271819445,0.99908868771751,0.0005048171308624007,False,0.268315,0.26805446419473455,0.26805446419473455,-0.08637,0.58947,0.67584,0.6764564630833776
470,3,292,0.0215521,0.0107522,0.0,0.09425154275250007,0.0,0.3137306974825635,True,-0.0837272,-1.0,-inf,-1.0,0.64975,1.64975,
471,3,461,0.000367531,0.0165206,0.2308663397709169,0.026988046777606464,0.4656127237868887,0.1452190883477583,False,-0.340381,-1.0,-1.042927015392341,-1.0,0.23474,1.23474,2.65186052038634
473,3,272,0.000430874,1.1661e-11,0.29634837533130787,0.6868760892642792,0.9828013658866008,0.006407626951309255,False,-0.0264519,-0.03343455564051455,-0.03343455564051455,-0.50543,0.33666,0.84209,0.8568262410180282
474,3,600,0.000103702,0.000542001,0.22950864550739758,0.19367870304672485,0.9719412383234636,0.013983971697948436,False,-0.250429,-0.272046252666513,-0.272046252666513,-1.0,0.18532,1.18532,1.2195387470590313
475,3,386,0.00024563,0.000239693,0.26394830265285607,0.2646273669836796,0.9757753430830695,0.013100853087001176,False,-0.201069,-0.21948684664474918,-0.21948684664474918,-0.89105,0.24405,1.1351,1.1632800603605404
476,3,352,8.89737e-08,0.000321515,0.44778506923156114,0.2686542647330815,0.9854149003347247,0.0062766843934740375,False,0.165254,0.16133033461593155,0.16133033461593155,-0.28966,0.55558,0.84524,0.8577503747029701
477,3,298,0.00109934,0.00552184,0.24635896491320647,0.156106959929991,0.8493970785289897,0.07038188017773017,False,0.0504255,-0.023494759615009752,-0.023494759615009752,-0.81578,0.64599,1.46177,1.720950115029281
481,3,432,0.0038774,3.01661e-09,0.15145104883859628,0.4519404166915022,0.9109348359302233,0.027672111991670818,False,0.0934311,0.07218846553516399,0.07218846553516399,-0.45075,0.50825,0.959,1.0527646568930407
482,3,393,7.98578e-09,3.08874e-16,0.46079064471894976,0.6943182141919974,0.999974849174212,1.2803839538552317e-05,False,0.423856,0.42385385643496426,0.42385385643496426,0.17803,0.66425,0.48622,0.4862322291420877
483,3,564,0.000524892,0.00037522,0.20031944658465875,0.2085959365307065,0.9635120926769438,0.0187615671922,False,0.624335,0.6285063129050346,0.6285063129050346,0.1942,1.0,0.8058,0.8363153987629056
486,3,175,0.0215289,0.0095301,0.0,0.13668353940276717,0.0,0.3004758576636199,True,0.206901,-1.0,-inf,-0.98074,1.0,1.98074,
488,3,371,0.000387267,0.000447012,0.2559400384603799,0.251504438661196,0.9658537963895052,0.018305426806992934,False,0.0913909,0.07566929225335206,0.07566929225335206,-0.5524,0.57019,1.12259,1.1622773593647364
490,3,229,0.000455871,0.000112851,0.3219238913773224,0.37438121807152136,0.9751645941378,0.013881667257508489,False,0.00696357,-0.007094286748202936,-0.007094286748202936,-0.62952,0.47197,1.10149,1.1295426501552712
491,3,150,3.78181e-05,0.00221119,0.5172060605092894,0.30247235772632125,0.9445501136029955,0.026479586128415167,False,0.202464,0.18631559229852887,0.18631559229852887,-0.42167,0.72658,1.14825,1.215658103750567
492,3,184,5.02564e-06,0.00492436,0.5283620638987911,0.20821828624558444,0.893868503025894,0.03958989681172631,False,0.610444,0.6386332008073193,0.6386332008073193,0.1432,1.0,0.8568,0.9585302503663448
494,3,150,0.0136688,0.000102395,0.08328621629726245,0.4754375065191906,0.6371504882705935,0.10890085966421828,False,0.00289022,-0.16638241924911823,-0.16638241924911823,,,,
495,3,155,0.00459972,3.04535e-06,0.2336350557242667,0.5990428807733721,0.9021091593667223,0.03697810212819651,False,0.353736,0.3511303422461274,0.3511303422461274,-0.18593,0.89225,1.07818,1.1951768683480375
496,3,127,0.0162523,0.0392527,0.04819840612263562,0.0,0.0,0.38341153934884187,True,0.465283,1.0,inf,-0.62011,1.0,1.62011,
497,3,129,0.0429887,2.9088e-09,0.0,0.9035219256033384,0.0,0.11811642067109086,True,0.678819,1.0,inf,0.167,1.0,0.833,
500,3,186,0.00370442,1.67375e-05,0.23208956372029382,0.48685475008331197,0.9166209192060389,0.03438524281327652,False,0.271873,0.2590904835473657,0.2590904835473657,-0.31997,0.80478,1.1247500000000001,1.2270612381116492
503,3,173,0.0477321,0.00187757,0.0,0.2924169179410458,0.0,0.2082461222172023,True,0.597373,1.0,inf,-0.17058,1.0,1.17058,
506,3,245,0.00559768,0.000453049,0.17033370094936345,0.31096951382609506,0.8626228510299586,0.06118827836515007,False,-0.0750094,-0.15788786281575093,-0.15788786281575093,-1.0,0.49864,1.49864,1.7373061682873885
508,3,228,0.0091875,0.00881738,0.1253551537583038,0.1302206984225568,0.6325409211562055,0.17722705634673008,False,0.456553,0.4415934753165014,0.4415934753165014,-0.33857,1.0,1.33857,2.11617929406569
511,3,324,0.0217425,0.00390049,0.0,0.17333376559558955,0.0,0.23593397856816975,True,0.372485,1.0,inf,-0.45586,1.0,1.45586,
512,3,419,8.94949e-05,4.1833e-05,0.2782298794560114,0.29532431743275633,0.9892852705950418,0.005855956686124778,False,0.185071,0.18115608170945452,0.18115608170945452,-0.32281,0.59181,0.91462,0.9245260464151744
513,3,190,0.0030266,0.00101278,0.24545856918362502,0.3151364668987923,0.9031400011438371,0.05104494019445355,False,0.525756,0.5256228925795774,0.5256228925795774,-0.05652,1.0,1.05652,1.1698297037689676
515,3,230,0.034447,0.002342,0.0,0.2395215942387031,0.0,0.21540053464113465,True,-0.450463,-1.0,-inf,-1.0,0.24001,1.24001,
518,3,302,0.0150869,0.0177422,0.04661824215484156,0.01816999217363522,0.20290925543229815,0.34244200222708177,False,-0.0753245,-1.0,-2.0588834222324177,-1.0,0.69131,1.69131,8.335302381336248
519,3,521,7.45217e-06,5.75485e-14,0.295109909792162,0.5364871617745636,0.9985024895872808,0.0006164790239240693,False,0.209612,0.20930896332813528,0.20930896332813528,-0.09937,0.49291,0.59228,0.5931682756693095
524,3,224,1.26066e-05,0.0360321,0.4477565089197412,0.0,0.0,0.14674574831409082,True,0.429629,1.0,inf,-0.24606,1.0,1.24606,
525,3,237,0.0105053,0.0144475,0.10656516991132599,0.059075826443255694,0.4462858164928575,0.24867284189003544,False,-0.00919546,-0.5778097630717836,-0.5778097630717836,-1.0,0.74291,1.74291,3.905367223401092
528,3,311,0.00291531,3.09966e-05,0.19413799561115,0.3528430546706626,0.9279477629266843,0.030321560754015767,False,-0.0568722,-0.09396408314947875,-0.09396408314947875,-0.78989,0.42882,1.21871,1.3133390139939247
529,3,350,0.00320364,0.000571626,0.17819860262583403,0.25092330096569954,0.9052763039827889,0.045565556406125134,False,-0.0383674,-0.09271529149372375,-0.09271529149372375,-0.87969,0.49673,1.37642,1.5204418738725414
533,3,328,2.41644e-05,5.44096e-05,0.34905050092773343,0.3289438032743313,0.992242498773732,0.004409022724427325,False,0.323404,0.32148892802898915,0.32148892802898915,-0.11834,0.72854,0.84688,0.8535010353281793
535,3,200,0.00743854,0.0413809,0.15855741859330202,0.0,0.0,0.2768901675425458,True,0.57203,1.0,inf,-0.28735,1.0,1.28735,
539,3,442,0.0196948,1.52298e-05,0.0,0.3077058760128807,0.0,0.14971111540803306,True,-0.237191,-1.0,-inf,-1.0,0.30122,1.30122,
540,3,292,0.000525682,0.000125091,0.2784030034460874,0.3259381248729601,0.9724789119254134,0.014832644263349215,False,0.0737715,0.06060682140649981,0.06060682140649981,-0.53189,0.54458,1.07647,1.1069340289021738
543,3,374,0.0360838,1.7562e-05,0.0,0.332699583047777,0.0,0.14999008014335166,True,-0.511636,-1.0,-inf,-1.0,0.05707,1.05707,
544,3,262,0.0132653,0.0118667,0.07005367025883859,0.08602747209267081,0.45652530046322276,0.2496577283297428,False,-0.182289,-0.9461616429395242,-0.9461616429395242,-1.0,0.5196,1.5196,3.32862165242125
545,3,250,2.12486e-05,0.000171753,0.4073404664421982,0.34323848166845455,0.9877925343524535,0.006815325082116476,False,0.315159,0.31215428766124254,0.31215428766124254,-0.14775,0.7391,0.8868499999999999,0.8978099845443493
546,3,390,0.00643972,0.000244717,0.12691424740712023,0.2626681082294922,0.8463063706334886,0.06172640848946872,False,0.531603,0.5552086192602013,0.5552086192602013,-0.0024,1.0,1.0024,1.1844410426092742
548,3,186,0.00709792,0.0212657,0.16953541440269654,0.0,0.0,0.2731398646151336,True,0.100975,-1.0,-inf,-1.0,0.88835,1.88835,
549,3,327,0.000190319,0.00269626,0.29509173907666236,0.19363345565416742,0.925426737820337,0.03472092964690208,False,1.0,1.0,1.0430637357924468,0.58967,1.0,0.41033,0.4433954447506592
551,3,424,0.000666353,0.00139266,0.22312376362830993,0.1980103459550731,0.9375459915121099,0.03193466610148615,False,-0.0575403,-0.09543528201446151,-0.09543528201446151,-0.83879,0.43687,1.27566,1.3606372503844497
554,3,347,0.000115256,2.19679e-06,0.30002236470436944,0.3903887432399478,0.9916768458834962,0.004223294022200726,False,0.297998,0.29624036015086347,0.29624036015086347,-0.13078,0.6865,0.81728,0.824139439569022
555,3,329,0.0136145,3.53871e-05,0.06003153707076327,0.3392236792667047,0.6328044883859218,0.10232127190725053,False,-0.136001,-0.3766128026606338,-0.3766128026606338,-1.0,0.40122,1.40122,2.2143016140325673
556,3,173,0.00956669,0.0160721,0.13687072071623763,0.0450932185410126,0.3926077966883172,0.2585885263744506,False,0.088914,-0.4321730943849583,-0.4321730943849583,-1.0,0.88502,1.88502,4.801280096575557
558,3,179,0.0047927,0.036906,0.21364325969122963,0.0,0.0,0.24684260651637305,True,0.967893,1.0,inf,0.3505,1.0,0.6495,
561,3,201,0.000448338,0.000507325,0.3456090623279647,0.33999572211054035,0.9642779250463267,0.020512292452704677,False,-0.0466317,-0.06963136945137356,-0.06963136945137356,-0.75427,0.43791,1.19218,1.2363448016739824
562,3,159,6.71616e-07,0.0145272,0.6391652969120291,0.06882673494713916,0.5993402644397257,0.0951536618260757,False,0.662519,0.9466497945108159,0.9466497945108159,0.19772,1.0,0.80228,1.3386052090960152
563,3,149,8.73005e-05,0.0102511,0.4841803917271261,0.13580545480003373,0.7627667061993871,0.08239972145400594,False,-0.0403343,-0.16090636947900985,-0.16090636947900985,-0.92155,0.54115,1.4627,1.9176243379684828
565,3,90,0.00293062,0.0345648,0.36397104999485247,0.0,0.0,0.22352960094462482,True,0.411769,1.0,inf,-0.53685,1.0,1.53685,
566,3,159,0.00617356,0.00207,0.19941008735966,0.29840651747869473,0.825274016101575,0.08782284446935439,False,0.230822,0.17327475812960194,0.17327475812960194,-0.60988,0.89777,1.50765,1.8268477749024852
569,3,390,0.0251633,1.44909e-05,0.0,0.3294995938907425,0.0,0.14906287572285062,True,0.121745,-1.0,-inf,-0.64524,0.71946,1.3647,
574,3,348,0.00192563,0.00220694,0.2041273754549121,0.19774497948558142,0.8969811834707677,0.052888867890094164,False,0.593987,0.60324357085863,0.60324357085863,0.05972,1.0,0.94028,1.0482717110761368
575,3,315,0.00898544,0.0140734,0.11031552919283263,0.056367154642698473,0.48523373841119366,0.22757668776886436,False,-0.157153,-0.7928749740868991,-0.7928749740868991,-1.0,0.53921,1.53921,3.172100120325212
576,3,327,0.00024178,0.00859408,0.2879056047095713,0.11275471124983852,0.7955164967062913,0.07678566593637008,False,0.18382,0.1345469698073999,0.1345469698073999,-0.56665,0.74914,1.31579,1.654007183317779
577,3,394,0.0036747,1.96215e-07,0.1611112665687681,0.40782699720135546,0.9151715569475527,0.02887170525065971,False,0.291383,0.2868438084165508,0.2868438084165508,-0.18793,0.76331,0.9512400000000001,1.0394116739955832
578,3,286,0.00501913,0.00256531,0.16647466988878012,0.20967645428972337,0.8336901525774159,0.08268290789021063,False,0.0241695,-0.07018603699385441,-0.07018603699385441,-0.97902,0.62393,1.6029499999999999,1.9227167252058324
579,3,388,1.55009e-06,7.19141e-06,0.37428636132753623,0.3447274120183296,0.9979568141070521,0.001164040124917723,False,0.242272,0.24160159684947882,0.24160159684947882,-0.1513,0.58746,0.73876,0.7402725143582739
580,3,447,0.000527782,0.000754895,0.22428150790663273,0.21352129329177785,0.9543646982695083,0.0237325553895706,False,0.579394,0.5822317669733348,0.5822317669733348,0.10124,1.0,0.89876,0.9417364259487668
581,3,522,0.0176518,0.00050849,0.01639296844434702,0.20880609503140182,0.3753165373947439,0.16059212443246096,False,0.110476,-0.13353028560995886,-0.13353028560995886,-0.77379,0.73789,1.5116800000000001,4.027746846683901
584,3,607,7.76509e-05,0.00285373,0.23367205301199864,0.14227993452874738,0.9247272106478034,0.031761129313298136,False,0.145444,0.12293665567282601,0.12293665567282601,-0.51292,0.64005,1.15297,1.2468217510246125
585,3,532,0.000206001,0.00930992,0.22875244486897922,0.08486282441557136,0.7748542021608499,0.08007993744317299,False,-0.190584,-0.34930950453435955,-0.34930950453435955,-1.0,0.3376,1.3376000000000001,1.7262602387259576
586,3,397,2.28794e-05,0.000499524,0.3168620090286746,0.2396634254203894,0.977726583417763,0.010937324747305672,False,-0.134766,-0.14902256645000062,-0.14902256645000062,-0.78067,0.28628,1.0669499999999998,1.0912559994741533
588,3,239,0.00108729,0.0219178,0.27630753043020534,0.0,0.0,0.19433549923624044,True,0.330173,1.0,inf,-0.51188,1.0,1.5118800000000001,
591,3,452,0.00254576,0.0030083,0.16814587250445043,0.16065611085609582,0.8692005636956531,0.06507811059458578,False,-0.27973,-0.3966956822123264,-0.3966956822123264,-1.0,0.27549,1.27549,1.4674288688641572
593,3,285,0.0237918,0.0155579,0.0,0.042582614342461474,0.0,0.37265355225946123,True,-0.0280696,-1.0,-inf,-1.0,0.80342,1.80342,
594,3,300,0.00245109,0.00024205,0.20724288526015067,0.30104202652162226,0.9289111706166115,0.03421543047432155,False,-0.20028,-0.25244117832996177,-0.25244117832996177,-1.0,0.30816,1.30816,1.4082724391522203
599,4,328,0.0086984,0.0205365,0.11144952392339362,0.0,0.0,0.2903826476806118,True,0.238294,-1.0,-inf,-0.83137,1.0,1.8313700000000002,
600,4,357,0.0140197,0.00915806,0.05407171955955357,0.10245664738803069,0.4835923256879312,0.2282619120651058,False,-0.69795,-1.0,-1.915274215213256,-1.0,-0.00123,0.99877,2.065313998891951
603,4,676,0.00165418,0.00818267,0.15372514030026474,0.0856301629477336,0.7761685048992889,0.09553381455475302,False,0.563039,0.602324343869,0.602324343869,-0.00704,1.0,1.00704,1.2974502232999876
612,4,264,0.00541139,2.31197e-07,0.1670715608811656,0.5042539052322002,0.881857847197851,0.038602385025567135,False,0.384096,0.39177926019738524,0.39177926019738524,-0.1055,0.93096,1.03646,1.17531414308259
613,4,456,0.0130381,0.000217174,0.05761983914717295,0.24569876740266258,0.6509300014022567,0.1090363848020429,False,0.203718,0.14545590922832038,0.14545590922832038,-0.52403,0.81963,1.3436599999999999,2.0642158098496606
614,4,171,0.0222686,2.88969e-06,0.0,0.5682802865947434,0.0,0.1389993085794924,True,0.765984,1.0,inf,0.2842,1.0,0.7158,
617,4,327,0.0183732,0.00915097,0.011072274177356106,0.10665963221402966,0.22929018827625114,0.2811797980997519,False,-0.540694,-1.0,-3.584426373751109,-1.0,0.14807,1.14807,5.007061177065254
619,4,450,0.00344423,0.000400072,0.15454105294469186,0.23134556678398338,0.9037030891278837,0.04415133733332323,False,0.0750404,0.034180543408882415,0.034180543408882415,-0.66866,0.6068,1.27546,1.4113706319526687
621,4,284,7.55262e-05,3.78507e-09,0.34569561413135164,0.565970357390859,0.994178420860452,0.00264751280617464,False,-0.0918911,-0.09509219957153402,-0.09509219957153402,-0.55271,0.26386,0.81657,0.8213515631261301
622,4,359,7.18775e-05,0.00018042,0.30686820058985237,0.28267483389212755,0.9842688728486503,0.008612136358304668,False,0.249186,0.24441884761166074,0.24441884761166074,-0.24193,0.68021,0.92214,0.936878149291831
624,4,505,7.89837e-06,0.00243628,0.2988693161983904,0.16136553493591288,0.9376016343803714,0.02458752761069732,False,0.486429,0.4925775035519406,0.4925775035519406,0.02065,1.0,0.9793499999999999,1.044526762847655
629,4,246,3.08349e-05,0.00294552,0.400253633528831,0.21737065866313873,0.9284770200602058,0.030663431275290358,False,-0.198127,-0.24641474838058433,-0.24641474838058433,-1.0,0.28409,1.28409,1.3830067651181446
630,4,187,0.000162592,0.0066154,0.40317380940700326,0.17689854559837856,0.8507435903570871,0.06108387760048409,False,0.431848,0.43581183167526794,0.43581183167526794,-0.1582,1.0,1.1582,1.361397268375378
633,4,88,0.000288087,0.00937578,0.5730125823177711,0.19186207184511267,0.7915310507029135,0.08481707187531098,False,0.0987176,0.017561570215526925,0.017561570215526925,-0.78435,0.7419,1.52625,1.9282250502297096
637,4,400,0.00198698,1.02543e-05,0.18932513521313962,0.3321822990667114,0.9468015118420245,0.022040667571563182,False,0.269964,0.2618535451491793,0.2618535451491793,-0.27132,0.7515,1.0228199999999998,1.080289783240924
638,4,445,0.00248836,0.000764227,0.1703945469670696,0.21360885461879708,0.91369620457339,0.042423007957926924,False,-0.091804,-0.14690551113824346,-0.14690551113824346,-0.97241,0.42406,1.3964699999999999,1.5283745220896694
639,4,213,0.0111932,0.0481432,0.10294917942946545,0.0,0.0,0.3192890797931267,True,-0.0280924,-1.0,-inf,-1.0,0.85697,1.85697,
642,4,198,0.00875096,0.00969308,0.14003987936384188,0.12679553087885864,0.6244031268479272,0.18180894283569202,False,0.126518,-0.08855007359557647,-0.08855007359557647,-0.95506,0.8758,1.83086,2.93217621962022
643,4,255,6.92061e-05,9.4258e-06,0.368782022271424,0.4248585948759686,0.9928609601292107,0.004086754029150323,False,0.464855,0.4640813411687427,0.4640813411687427,0.05325,0.88298,0.82973,0.8356960675460733
644,4,155,0.000716572,0.00195867,0.37132651406682005,0.3064571527696616,0.9302512820493734,0.03884765165270254,False,0.321084,0.3033979676174396,0.3033979676174396,-0.33647,0.9135,1.24997,1.3436907039206396
647,4,226,0.00072372,2.36574e-05,0.30390215782281577,0.4271120237364081,0.9732289451340831,0.013573182099550909,False,0.484522,0.4839034229870402,0.4839034229870402,0.01853,0.97429,0.9557599999999999,0.9820505285817651
648,4,303,3.13586e-06,4.02787e-09,0.41219914226607296,0.5446098518972833,0.9990972239645711,0.00047905311699938485,False,0.31168,0.3114821454994215,0.3114821454994215,-0.03519,0.62723,0.66242,0.6630185572645431
649,4,209,0.0124391,0.00022727,0.08777704626998875,0.3667867791555521,0.6800632315746901,0.10529197943188386,False,0.357158,0.37035676812716223,0.37035676812716223,-0.33364,1.0,1.33364,1.9610529404919441
651,4,322,1.86594e-05,1.48334e-06,0.3586945327351451,0.41465850064090237,0.9968923012519809,0.0017455740297554563,False,0.275268,0.27437510112850927,0.27437510112850927,-0.13538,0.64035,0.77573,0.7781482503433654
656,4,232,0.000610743,0.0458155,0.3073122574512227,0.0,0.0,0.18311375715588116,True,0.601865,1.0,inf,-0.08067,1.0,1.08067,
658,4,354,6.58251e-07,0.0046165,0.40965159688219827,0.15579552665664115,0.8964719653359877,0.035153966246466675,False,0.745295,0.7921508549209125,0.7921508549209125,0.34921,1.0,0.65079,0.7259457352423632
659,4,180,0.00493675,0.0117643,0.2102512875602171,0.10312358056096443,0.6361840110603451,0.16475302107591205,False,0.17161,0.010778294966356112,0.010778294966356112,-0.90723,0.93658,1.84381,2.89823379390952
661,4,228,0.0031092,0.0094384,0.2221157039760068,0.12209038988386754,0.727800824319346,0.12468670134911614,False,0.20781,0.11421160278105269,0.11421160278105269,-0.65873,0.91445,1.57318,2.161552924141395
669,4,352,0.00107974,2.19613e-05,0.22723010530087445,0.33844601437178123,0.9646174467164936,0.016365654324849647,False,0.0690853,0.05465342333855273,0.05465342333855273,-0.53094,0.51931,1.0502500000000001,1.088773589545778
670,4,366,7.16873e-05,0.000286935,0.3038645424643348,0.2667184664914731,0.9808501416114693,0.010250478845852768,False,0.701589,0.7048360313414704,0.7048360313414704,0.31191,1.0,0.68809,0.7015240869206743
671,4,204,0.00251164,5.71519e-05,0.24985726456850713,0.4225551505663272,0.9362639442038333,0.02940730854780338,False,0.620816,0.6316687672460892,0.6316687672460892,0.16625,1.0,0.83375,0.8905074313301602
672,4,196,0.00115291,0.00412334,0.3029961947746846,0.2173117792452279,0.8796672359255013,0.06121044221184355,False,0.500941,0.4998828418629394,0.4998828418629394,-0.10581,1.0,1.10581,1.2570776253097264
673,4,272,0.00491131,7.80509e-05,0.17220277975838477,0.35274062695978,0.8868113749823311,0.046110886756833155,False,0.323808,0.3131411268249685,0.3131411268249685,-0.29025,0.90109,1.1913399999999998,1.3433972923765622
674,4,292,0.00256787,0.00412576,0.20747289531413218,0.17858103223014862,0.8506422109424765,0.07544735114700825,False,-0.0110664,-0.10170404199805061,-0.10170404199805061,-0.96346,0.58782,1.55128,1.8236574438050113
675,4,316,0.000134654,1.21814e-06,0.3105871308672375,0.42302737203176827,0.9911716461601042,0.0043951720984998464,False,0.252339,0.2501522605716767,0.2501522605716767,-0.17934,0.63979,0.8191299999999999,0.8264259809825973
678,4,267,1.23437e-05,0.0010202,0.4074369873081179,0.2639122760599142,0.967286149268093,0.015268732948818552,False,-0.0520966,-0.06964364474751471,-0.06964364474751471,-0.67081,0.39242,1.06323,1.0991886948908591
679,4,213,0.0249774,0.0362363,0.0,0.0,0.0,0.42776000000000003,True,-0.590631,-1.0,-inf,-1.0,0.23722,1.23722,
681,4,221,0.00728742,0.000114677,0.15336871269913716,0.38103222159105476,0.835194657852039,0.0635190897775409,False,0.230334,0.19973177349035634,0.19973177349035634,-0.48773,0.81919,1.3069199999999999,1.5648088594833072
682,4,240,0.00353368,0.000369362,0.20776122113759676,0.322469225305668,0.9059478330554127,0.04499491486067383,False,0.449858,0.44689447931442045,0.44689447931442045,-0.13086,1.0,1.13086,1.248261719646754
683,4,240,0.00385628,0.00459451,0.2015299961944397,0.18830743775084538,0.820774741278814,0.09144960326748652,False,0.0213295,-0.08543160472779095,-0.08543160472779095,-1.0,0.62935,1.62935,1.9851366252589349
684,4,267,0.00699035,6.33556e-07,0.14414025327911592,0.4787653642144055,0.8466533329202045,0.04845953006348703,False,0.257117,0.24644971185175568,0.24644971185175568,-0.30926,0.78684,1.0960999999999999,1.294626687666161
685,4,306,0.0295328,0.0126387,0.0,0.07217328490127109,0.0,0.3357645191707882,True,-0.0694261,-1.0,-inf,-1.0,0.75498,1.75498,
686,4,319,0.0208813,0.000609701,0.0,0.26074279260002675,0.0,0.18347846404712603,True,0.733217,1.0,inf,0.14577,1.0,0.85423,
687,4,172,0.00169891,6.56682e-05,0.30001163604838493,0.45857731205573654,0.952030568115376,0.024015223839440252,False,-0.0318352,-0.058664527915317705,-0.058664527915317705,-0.77582,0.47504,1.2508599999999999,1.3138863833712626
691,4,302,9.86179e-05,0.000825647,0.32711017858467484,0.25646952429661174,0.9664672137084184,0.01727500757968811,False,0.611163,0.6144936775884121,0.6144936775884121,0.1698,1.0,0.8302,0.8590048252278013
692,4,340,1.09668e-06,0.000234764,0.4086685637548718,0.28304256549905643,0.9876988296673969,0.005817709910286761,False,0.298296,0.29612092401507045,0.29612092401507045,-0.12678,0.69484,0.82162,0.8318527625234474
694,4,254,0.00608439,1.73888e-05,0.1602463284573873,0.4093682758013418,0.865668229690779,0.04893547933155143,False,0.595331,0.6311835203466158,0.6311835203466158,0.10612,1.0,0.89388,1.0325895872594266
695,4,325,0.00341763,0.000425491,0.18100366629432801,0.27072827870679317,0.9050054685279731,0.044832568849828336,False,0.109902,0.07189948946497489,0.07189948946497489,-0.64356,0.6377,1.28126,1.4157483513155116
700,4,223,0.0425671,7.34595e-06,0.0,0.46425256827973355,0.0,0.14399549585001328,True,0.0156443,-1.0,-inf,-0.96864,0.66198,1.63062,
701,4,378,0.02457,0.0015559,0.0,0.2050244387064854,0.0,0.20334451387358568,True,-0.284169,-1.0,-inf,-1.0,0.35745,1.35745,
703,4,187,0.0258584,0.00161131,0.0,0.29062234926222774,0.0,0.2038881913510561,True,-0.0540061,-1.0,-inf,-1.0,0.63917,1.63917,
705,4,143,0.00100574,7.17052e-05,0.36649729346166304,0.5040020785237806,0.9659887104804661,0.018682249717986876,False,0.786353,0.7946995052356118,0.7946995052356118,0.35992,1.0,0.64008,0.6626164395664988
708,4,176,0.00706115,2.01709e-05,0.17470444000706137,0.4955983199699519,0.8470796815183408,0.055458191949798404,False,0.237175,0.21452150490079616,0.21452150490079616,-0.41446,0.8024,1.21686,1.4365354600630365
709,4,134,0.00208706,0.0376854,0.3254460261160704,0.0,0.0,0.21143510106670363,True,0.282253,1.0,inf,-0.7265,1.0,1.7265000000000001,
711,4,214,1.86381e-05,0.000718244,0.44736186066792183,0.3130472348312905,0.9738419912703675,0.013225524438971117,False,0.250069,0.24320524036149727,0.24320524036149727,-0.27617,0.71991,0.9960800000000001,1.0228353356386115
712,4,177,0.00660446,0.00290444,0.18184672786410008,0.2576315512001454,0.8010000705235736,0.09969357845161701,False,0.0879908,-0.014610209015296964,-0.014610209015296964,-0.84378,0.75744,1.60122,1.9990260412253933
713,4,211,5.22153e-05,0.0102228,0.4178996750293866,0.11607493335449325,0.7601054662962056,0.07950616216356493,False,0.27877,0.2621528809776826,0.2621528809776826,-0.40103,0.89067,1.2917,1.6993694392096863
718,4,300,0.00819929,0.00334273,0.1218798977609428,0.18955113962221595,0.7519622965660584,0.1160489813129875,False,0.248229,0.17578011462892643,0.17578011462892643,-0.5962,0.95862,1.5548199999999999,2.067683455806633
724,4,300,0.0332494,0.0230412,0.0,0.0,0.0,0.42776,True,-0.598064,-1.0,-inf,-1.0,0.20151,1.20151,
727,4,536,8.09244e-05,0.0494815,0.24768743973536525,0.0,0.0,0.1612006409874468,True,0.0835419,-1.0,-inf,-0.91224,0.7733,1.68554,
728,4,399,2.17146e-07,0.00755841,0.40334634770539896,0.1136213116186795,0.8304575486939757,0.05037874059087023,False,0.28669,0.28455549567917854,0.28455549567917854,-0.22868,0.823,1.05168,1.266386224863548
731,4,299,0.0162627,0.000673075,0.03422826373535685,0.2657792873226351,0.4779800303214147,0.15160146748215889,False,0.215443,0.133565271492433,0.133565271492433,-0.60978,0.89678,1.50656,3.1519308431921793
732,4,237,0.0254664,0.013273,0.0,0.07305969345366738,0.0,0.34392353790694574,True,-0.169911,-1.0,-inf,-1.0,0.62575,1.62575,
733,4,389,0.00169305,0.0469088,0.19869952002919122,0.0,0.0,0.2056449423663983,True,0.325217,1.0,inf,-0.598,1.0,1.5979999999999999,
735,4,173,0.00056837,3.0728e-07,0.36242506322001716,0.6319857131619785,0.9799328530767872,0.009227044581418214,False,0.286213,0.28265809697970934,0.28265809697970934,-0.17655,0.70806,0.88461,0.9027251175654607
736,4,295,8.91296e-05,0.0062844,0.3340955678162306,0.14657737276674476,0.856541331859496,0.05549951602566146,False,0.800231,0.8694635696768707,0.8694635696768707,0.35007,1.0,0.64993,0.7587841658370927
