locus,chr,K,p_1,p_2,theta_1,theta_2,slope,intercept,floored,rho_hat,rho_corrected,rho_corrected_unclipped,rho_lower,rho_upper,ci_width,ci_width_corrected
301,2,428,0.0209997,0.0152277,0.0,0.03941431546052969,0.0,0.04731463818688418,True,0.343193,1.0,inf,-0.52316,1.0,1.5231599999999998,
313,2,310,0.00181269,0.00573013,0.21909810770062238,0.15040559995334124,0.8318458253393493,0.010356115112958647,False,-0.416788,-0.5134895218578591,-0.5134895218578591,-1.0,0.18675,1.18675,1.426646577826929
369,2,195,0.0355164,3.39701e-07,0.0,0.5876081361423111,0.0,0.016979305087742303,True,-0.121403,-1.0,-inf,-0.95035,0.54783,1.49818,
383,2,584,0.0411257,0.00172759,0.0,0.1629477001520094,0.0,0.02660684395029774,True,0.442037,1.0,inf,-0.27649,1.0,1.27649,
397,2,190,0.046359,0.00272868,0.0,0.2531190785225358,0.0,0.02845727362400103,True,0.0153633,-1.0,-inf,-1.0,1.0,2.0,
418,2,346,0.0172503,0.00947027,0.02242037154263463,0.10062940821248922,0.3204026731449332,0.03476626292728348,False,0.238466,0.6357616653858988,0.6357616653858988,-0.58842,1.0,1.5884200000000002,4.9575741188697355
461,3,452,0.0256892,1.25461e-05,0.0,0.3078577084380352,0.0,0.01916905485413685,True,0.46134,1.0,inf,-0.09378,1.0,1.09378,
462,3,348,0.0157394,4.06886e-07,0.03755988965081632,0.4226033577527486,0.5240340687123003,0.01337435563175051,False,0.310724,0.5674242613632384,0.5674242613632384,-0.20744,1.0,1.20744,2.304125002725531
466,3,423,0.00360168,2.77828e-09,0.15682518128764586,0.4583649912863389,0.9165156271616038,0.0033775575365707937,False,0.592474,0.6427565717431649,0.6427565717431649,0.20017,1.0,0.79983,0.8726856109120884
579,3,352,0.00480386,3.92123e-07,0.15365327267334253,0.42068451060305795,0.8927287416739534,0.0046028349895590745,False,0.246954,0.27147234506644075,0.27147234506644075,-0.23794,0.84525,1.0831899999999999,1.2133472906550682
705,4,134,0.0335914,0.00306412,0.0,0.2920872976452978,0.0,0.029041490364021517,True,-0.0230614,-1.0,-inf,-1.0,0.93855,1.93855,
746,4,206,0.0475805,0.0195255,0.0,0.0,0.0,0.05512000000000001,True,0.190452,1.0,inf,-1.0,1.0,2.0,
783,5,317,0.0200258,5.97744e-09,0.0,0.524004107865706,0.0,0.015887391387371382,True,0.486265,1.0,inf,0.01087,1.0,0.98913,
830,5,200,0.0354771,0.00114324,0.0,0.30028936612085755,0.0,0.025168970288061556,True,0.74293,1.0,inf,0.08676,1.0,0.91324,
870,5,248,0.00422695,0.00336294,0.19162122923832656,0.2077871467122384,0.8360714143465248,0.010810991985246923,False,0.0533462,0.05087508947785123,0.05087508947785123,-0.69201,0.80456,1.4965700000000002,1.7900025934623331
939,6,286,0.00181319,0.0269782,0.2281021945123994,0.0,0.0,0.026728570973743607,True,1.0,1.0,inf,0.37406,1.0,0.6259399999999999,
954,6,50,0.00114741,1.2263e-22,0.6332207142767092,3.335220274793816,0.9731932931281002,0.0011359011292638337,False,0.246162,0.2517753673406005,0.2517753673406005,-0.17186,0.72539,0.89725,0.9219648412454649
955,6,34,0.010983,1.40172e-23,0.24302204933286994,4.588142754259742,0.7813604924298841,0.0053154279094709276,False,0.134838,0.16576544801713516,0.16576544801713516,-0.43779,0.79148,1.22927,1.5732430957408683
957,6,117,0.0179471,6.852419999999999e-20,0.021907637875802456,1.6819201018274426,0.3439679430030264,0.010450661044514616,False,0.017797,0.02135762679320598,0.02135762679320598,-0.5158,0.5663,1.0821,3.1459327010321982
968,6,101,0.036654,1.27819e-12,0.0,1.322378482574902,0.0,0.013416322297634179,True,0.37714,1.0,inf,-0.17775,1.0,1.17775,
974,6,356,0.0343423,0.0247514,0.0,0.0,0.0,0.05512000000000001,True,0.826923,1.0,inf,0.03156,1.0,0.96844,
998,6,95,0.0172969,3.58426e-05,0.03515128205710798,0.6725315218926474,0.4140444979047778,0.017035611789538753,False,0.292176,0.6645188852956045,0.6645188852956045,-0.38985,1.0,1.38985,3.3567648091767146
1043,6,284,0.043509,0.0159721,0.0,0.03810338647624898,0.0,0.04873297409175643,True,0.643606,1.0,inf,-0.1874,1.0,1.1874,
1048,6,140,0.039826,0.000461284,0.0,0.4178693829720229,0.0,0.022926328123723288,True,-0.547774,-1.0,-inf,-1.0,0.14215,1.14215,
1087,6,475,0.0404315,0.003781,0.0,0.14615470980381026,0.0,0.03019747902134542,True,0.7175,1.0,inf,0.0382,1.0,0.9618,
1117,7,507,0.00439369,0.00531792,0.13439222672220774,0.12413373201370682,0.7916263915035051,0.012941893817675205,False,0.148955,0.1718147697476336,0.1718147697476336,-0.57547,0.97264,1.5481099999999999,1.955606857749822
1343,8,101,0.0319351,0.00446474,0.0,0.2935573514227516,0.0,0.03132743233012176,True,-0.274441,-1.0,-inf,-1.0,0.61126,1.6112600000000001,
1353,8,530,0.03184,0.00175191,0.0,0.17001902589833712,0.0,0.026647105092876846,True,-0.288129,-1.0,-inf,-1.0,0.44121,1.4412099999999999,
1372,9,359,0.0177644,0.00310567,0.01699107247324683,0.17768557374091287,0.3374144104914386,0.026480598696628613,False,0.069404,0.1272127092641187,0.1272127092641187,-0.78372,0.96979,1.75351,5.196903112247165
1410,9,262,0.0171794,1.20621e-06,0.025529807729565552,0.4689416104735752,0.41904093213177346,0.015179896220418886,False,-0.260096,-0.6569188714334341,-0.6569188714334341,-1.0,0.29776,1.29776,3.0969766924628277
1455,9,202,0.0418235,1.71681e-05,0.0,0.46436087295780004,0.0,0.019092210098116864,True,0.171441,1.0,inf,-0.55608,1.0,1.5560800000000001,
1474,9,247,0.0429505,5.28652e-06,0.0,0.4475144972058687,0.0,0.018396320908313012,True,0.758143,1.0,inf,0.19674,1.0,0.80326,
1483,9,284,0.0194821,0.0169678,0.0,0.02713781556265933,0.0,0.05049624707150294,True,0.671726,1.0,inf,-0.0831,1.0,1.0831,
1545,10,256,0.0334753,2.21778e-11,0.0,0.6995528068560556,0.0,0.014500743139898865,True,0.10902,1.0,inf,-0.45747,0.79345,1.25092,
1549,10,186,0.0272542,0.00361126,0.0,0.23418026187127836,0.0,0.029954220994315457,True,-0.0997198,-1.0,-inf,-1.0,0.79646,1.79646,
1581,10,365,0.0152431,2.42678e-06,0.04172152899483597,0.3779941308224065,0.5530346013237154,0.013509328738186189,False,0.591217,1.0,1.0446139714929992,0.08423,1.0,0.91577,1.6559000066326044
1722,11,350,0.0443209,0.025231,0.0,0.0,0.0,0.05512000000000001,True,0.484419,1.0,inf,-0.46026,1.0,1.46026,
1747,12,324,0.030067,0.00202563,0.0,0.2090419982799116,0.0,0.027162615479045117,True,0.409273,1.0,inf,-0.3166,1.0,1.3166,
1788,12,249,0.00855796,2.10574e-08,0.1282895536624925,0.5737466097693781,0.8088472796604841,0.0068619058177477685,False,0.331445,0.4012909511403647,0.4012909511403647,-0.15197,1.0,1.15197,1.4242119977006569
1808,12,137,0.0414299,0.0120406,0.0,0.11220915355345251,0.0,0.04249959901002906,True,0.180255,1.0,inf,-0.94549,1.0,1.94549,
1809,12,205,0.0149748,0.0047642,0.05609411239594032,0.20033256183493886,0.5100136930747439,0.025110590584268105,False,-0.0350291,-0.11791779593544063,-0.11791779593544063,-0.98952,0.82739,1.81691,3.562472978022037
1840,12,183,0.035997,2.14452e-09,0.0,0.7423183217359277,0.0,0.015333941737055799,True,0.0571659,1.0,inf,-0.5819,0.75508,1.33698,
1847,12,284,0.0281963,0.0121405,0.0,0.080007251754959,0.0,0.042518013799352106,True,-0.0949921,-1.0,-inf,-1.0,0.86475,1.86475,
1898,13,192,0.0279208,6.29007e-05,0.0,0.43332709787846463,0.0,0.02019346277143178,True,0.316073,1.0,inf,-0.35031,1.0,1.35031,
1910,13,182,0.0146879,0.0472163,0.06282396831156092,0.0,0.0,0.046660978756114156,True,0.491998,1.0,inf,-0.44741,1.0,1.44741,
1914,13,399,0.0317536,0.000220704,0.0,0.26242980066907423,0.0,0.021899763512653332,True,0.115181,1.0,inf,-0.64186,1.0,1.6418599999999999,
1979,14,240,0.0394823,0.00037461,0.0,0.3219177213143943,0.0,0.02263524566080597,True,0.297238,1.0,inf,-0.4776,1.0,1.4776,
1985,14,363,0.041984,0.00419138,0.0,0.15987587118067184,0.0,0.03084998505113243,True,-0.134016,-1.0,-inf,-1.0,0.78665,1.7866499999999998,
2007,14,278,0.0237502,0.00567124,0.0,0.1592471772229415,0.0,0.033086524137292114,True,0.450706,1.0,inf,-0.30645,1.0,1.30645,
2020,14,477,0.00461545,0.0221769,0.13555501042833137,0.0,0.0,0.031474881878193944,True,-0.00330808,-1.0,-inf,-0.96616,0.90874,1.8749,
2117,16,389,0.0265815,2.1609e-08,0.0,0.44744296018291,0.0,0.016356692546779777,True,0.517113,1.0,inf,0.02617,1.0,0.97383,
2125,16,337,0.049955,0.00269308,0.0,0.19085896917685824,0.0,0.02840126714569989,True,0.179135,1.0,inf,-0.76564,1.0,1.7656399999999999,
2142,16,361,0.049492,0.000138122,0.0,0.2891363251226355,0.0,0.021248242390522573,True,-0.19866,-1.0,-inf,-1.0,0.51315,1.51315,
2149,16,160,0.0370506,0.000221204,0.0,0.4248224095910005,0.0,0.021688594675554257,True,0.343082,1.0,inf,-0.39521,1.0,1.39521,
2204,17,289,0.0151654,0.025758,0.04660446177011434,0.0,0.0,0.04735013858099446,True,0.301587,1.0,inf,-0.62895,1.0,1.6289500000000001,
2207,17,87,0.000392858,8.06045e-07,0.5542894010539696,0.9013641951404582,0.9853713091861975,0.0010367565770651223,False,-0.175272,-0.1789262128229365,-0.1789262128229365,-0.70598,0.30564,1.0116200000000002,1.0266383753708854
2266,18,276,0.038369,1.75751e-06,0.0,0.44712641403222003,0.0,0.01785526566761325,True,0.277169,1.0,inf,-0.32958,1.0,1.32958,
2282,18,267,0.00243514,0.000145733,0.21998958394644907,0.3368418296668682,0.9328295651342506,0.004101334657905228,False,0.00151864,-0.0027686672404444346,-0.0027686672404444346,-0.61987,0.59462,1.21449,1.3019420110523763
2292,18,206,0.00609286,0.0346978,0.17711920091954114,0.0,0.0,0.03372907050388345,True,-0.415151,-1.0,-inf,-1.0,0.39144,1.39144,
2307,19,216,0.0228438,0.00528579,0.0,0.1862308084034308,0.0,0.03253725382191524,True,-0.0440281,-1.0,-inf,-1.0,0.8705,1.8705,
2372,20,306,0.00659108,0.0311564,0.14016351947600494,0.0,0.0,0.034411027281736735,True,0.110875,1.0,inf,-0.85871,1.0,1.8587099999999999,
2384,20,257,0.0174117,0.000657972,0.02301556005510223,0.2882839935257899,0.38844968503776856,0.021006560462997606,False,0.279271,0.6648594386474831,0.6648594386474831,-0.4112,1.0,1.4112,3.6329029327512274
2401,20,347,0.0156321,0.00273959,0.038672838433203745,0.1872703989357695,0.49427879534051467,0.022861619306191242,False,-0.361843,-0.7783150378546253,-0.7783150378546253,-1.0,0.29616,1.29616,2.622325724305166
2413,20,496,0.0229806,0.00320946,0.0,0.15092300225958172,0.0,0.029278992890097038,True,-0.323986,-1.0,-inf,-1.0,0.37544,1.37544,
2485,22,199,0.017362,3.83864e-18,0.025902640334385454,1.1234432272432815,0.4034638978311523,0.010648174033043878,False,0.418167,1.0,1.0100502874175394,-0.01826,1.0,1.01826,2.523794583539509
