"locus","K","theta1","theta2","lambda_min","r_e","rho_true","n_rep","n_gate_pass","n_paramlim_drop","n_reported","gate_rate","mean_rho_hat","se_rho_hat"
781,418,0.0912743752842091,0.129538385288059,38.1526888687994,0.02756,-0.4,2000,411,4,407,0.2055,-0.253323012997543,0.0163083738357742
781,418,0.0912743752842091,0.129538385288059,38.1526888687994,0.02756,-0.2,2000,420,1,419,0.21,-0.095015092327685,0.0153511978015494
781,418,0.0912743752842091,0.129538385288059,38.1526888687994,0.02756,0,2000,383,0,383,0.1915,0.0146886121853786,0.0173252986226246
781,418,0.0912743752842091,0.129538385288059,38.1526888687994,0.02756,0.2,2000,413,1,412,0.2065,0.175877707694175,0.0163889584893119
781,418,0.0912743752842091,0.129538385288059,38.1526888687994,0.02756,0.4,2000,384,1,383,0.192,0.300843484151436,0.0166661904296265
781,418,0.0912743752842091,0.129538385288059,38.1526888687994,0.02756,0.6,2000,399,5,394,0.1995,0.458681581243655,0.0165203075842045
781,418,0.0912743752842091,0.129538385288059,38.1526888687994,0.02756,0.8,2000,386,20,366,0.193,0.550744794289618,0.0150273059092881
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,-0.8,2000,325,0,325,0.1625,-0.511790843292308,0.0146055601791423
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,-0.6,2000,369,0,369,0.1845,-0.378567846856369,0.0133766880410899
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,-0.4,2000,356,0,356,0.178,-0.253858099241573,0.0153022613239132
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,-0.2,2000,303,0,303,0.1515,-0.111430956815182,0.0156309858071973
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,0,2000,351,0,351,0.1755,0.0135962353333333,0.0141492768749872
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,0.2,2000,384,0,384,0.192,0.132958875611979,0.0148403523653054
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,0.4,2000,334,0,334,0.167,0.256932495808383,0.0139148311775763
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,0.6,2000,308,1,307,0.154,0.396686225928339,0.0157297973177526
848,182,0.0706475477570007,0.668720756216221,12.8578536917741,0.02756,0.8,2000,330,0,330,0.165,0.508424918787879,0.0144628622279946
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,-0.8,2000,450,4,446,0.225,-0.526868183991031,0.0118671028524017
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,-0.6,2000,430,0,430,0.215,-0.395896059669767,0.013148991066005
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,-0.4,2000,473,1,472,0.2365,-0.280105881442797,0.013329914196501
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,-0.2,2000,397,0,397,0.1985,-0.130085750428212,0.0148494139306116
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,0,2000,436,0,436,0.218,0.00864587620642202,0.012370976998365
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,0.2,2000,445,0,445,0.2225,0.138288085011236,0.0137191730700342
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,0.4,2000,432,1,431,0.216,0.260910824311601,0.0124163754873361
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,0.6,2000,464,1,463,0.232,0.444435659043197,0.0125210381774896
852,350,0.0657045630470269,0.38333905017696,22.9965970664594,0.02756,0.8,2000,419,4,415,0.2095,0.573069594939759,0.0129369857068516
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,-0.8,2000,337,5,332,0.1685,-0.440112884909639,0.0148544360958044
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,-0.6,2000,311,0,311,0.1555,-0.348909464790997,0.0171046249406465
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,-0.4,2000,294,0,294,0.147,-0.233699941020408,0.0173754282342622
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,-0.2,2000,294,1,293,0.147,-0.0698909540532423,0.0186745594898593
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,0,2000,302,0,302,0.151,0.0228471408609272,0.0174211660427637
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,0.2,2000,305,1,304,0.1525,0.101390225657895,0.0171018985700348
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,0.4,2000,311,0,311,0.1555,0.276040526234727,0.0171234151141317
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,0.6,2000,306,0,306,0.153,0.384325600980392,0.0164950653907606
917,396,0.0463653587330179,0.282603112965309,18.3606820582751,0.02756,0.8,2000,302,0,302,0.151,0.473179034271523,0.0165674153082185
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,-0.8,2000,223,5,218,0.1115,-0.415353375816514,0.0224455360887977
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,-0.6,2000,240,2,238,0.12,-0.310447231932773,0.0226951687955929
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,-0.4,2000,239,0,239,0.1195,-0.225430255041841,0.0229293271345917
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,-0.2,2000,257,1,256,0.1285,-0.0380224969101563,0.0226448381622595
