"locus","K","theta1","theta2","lambda_min","r_e","rho_true","n_rep","n_gate_pass","n_paramlim_drop","n_reported","gate_rate","mean_rho_hat","se_rho_hat"
481,427,0.1707658619567,0.430871977746665,72.9170230555108,0.10897,0.8,2000,1498,28,1470,0.749,0.758459757823129,0.00468329759819551
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,-0.8,2000,741,34,707,0.3705,-0.587139485473833,0.0107560458261957
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,-0.6,2000,694,10,684,0.347,-0.452573071232456,0.0117482026894783
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,-0.4,2000,689,4,685,0.3445,-0.307612055912409,0.0115519575760961
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,-0.2,2000,684,2,682,0.342,-0.130276477821114,0.0128320212660571
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,0,2000,732,1,731,0.366,0.047001316749658,0.0120678634170256
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,0.2,2000,727,1,726,0.3635,0.213162138290634,0.0124646489542042
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,0.4,2000,733,0,733,0.3665,0.370389420470668,0.0114102441258195
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,0.6,2000,711,4,707,0.3555,0.514174900042433,0.0108062318523063
514,147,0.168066514655095,0.386908360457915,24.7057776542989,0.10897,0.8,2000,697,26,671,0.3485,0.663548893815201,0.010272844184743
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,-0.8,2000,1080,68,1012,0.54,-0.68147724486166,0.00765993086003412
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,-0.6,2000,1103,18,1085,0.5515,-0.516288859392627,0.00881227608326308
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,-0.4,2000,1112,4,1108,0.556,-0.34488762292509,0.0093006155415075
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,-0.2,2000,1080,2,1078,0.54,-0.16395437534564,0.00901031312100352
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,0,2000,1150,0,1150,0.575,0.0262778883130435,0.00917843176328625
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,0.2,2000,1135,0,1135,0.5675,0.213986009465198,0.00824965596320814
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,0.4,2000,1127,4,1123,0.5635,0.399049538824577,0.00834382464187553
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,0.6,2000,1088,11,1077,0.544,0.560479469480037,0.00807539909369268
517,183,0.210076152290813,0.400085004302252,38.4439358692188,0.10897,0.8,2000,1100,54,1046,0.55,0.731338465774379,0.00668765578524869
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,-0.8,2000,1278,59,1219,0.639,-0.70227275438064,0.00652039899371512
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,-0.6,2000,1263,14,1249,0.6315,-0.534482356164932,0.00708103805286871
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,-0.4,2000,1261,2,1259,0.6305,-0.35892602737355,0.00751819385040143
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,-0.2,2000,1241,0,1241,0.6205,-0.176501636999194,0.0075299255578591
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,0,2000,1288,1,1287,0.644,0.0143353070675991,0.00721309886377809
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,0.2,2000,1248,0,1248,0.624,0.201989082203526,0.00720257060299625
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,0.4,2000,1236,1,1235,0.618,0.403161934631579,0.00702073729926142
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,0.6,2000,1278,8,1270,0.639,0.558042397464567,0.00682629509951618
518,300,0.170677215714874,0.398552136816438,51.2031647144623,0.10897,0.8,2000,1247,46,1201,0.6235,0.73084023480433,0.00610763270726655
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,-0.8,2000,1524,116,1408,0.762,-0.735747441051136,0.00572759713366548
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,-0.6,2000,1539,22,1517,0.7695,-0.571318809822017,0.00647987004801292
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,-0.4,2000,1516,4,1512,0.758,-0.390077653935847,0.00686147618451597
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,-0.2,2000,1514,1,1513,0.757,-0.205625128461996,0.00683988411182628
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,0,2000,1497,0,1497,0.7485,0.0006283034001336,0.00690798921255219
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,0.2,2000,1528,0,1528,0.764,0.205514110008704,0.00652956898806597
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,0.4,2000,1509,2,1507,0.7545,0.397930967690113,0.00646641927094927
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,0.6,2000,1552,13,1539,0.776,0.591685014100065,0.00606504267416945
541,259,0.229164007000123,0.400084403581669,59.3534778130317,0.10897,0.8,2000,1490,65,1425,0.745,0.766980790315789,0.0051095081440427
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,-0.8,2000,1089,53,1036,0.5445,-0.662325489903475,0.00776377844972802
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,-0.6,2000,1134,13,1121,0.567,-0.517746240365745,0.00814835707142898
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,-0.4,2000,1125,6,1119,0.5625,-0.330151372160143,0.00852076078181283
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,-0.2,2000,1107,0,1107,0.5535,-0.171829415395664,0.00846194648211489
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,0,2000,1141,0,1141,0.5705,0.0117369211185802,0.00805612000850147
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,0.2,2000,1051,0,1051,0.5255,0.198698129048525,0.00794680551652585
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,0.4,2000,1083,0,1083,0.5415,0.3895821452253,0.00816619552885785
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,0.6,2000,1136,13,1123,0.568,0.556268496455922,0.00733194162363145
545,247,0.170324096768081,0.400137855016563,42.070051901716,0.10897,0.8,2000,1084,36,1048,0.542,0.716299904007634,0.00702464656789593
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,-0.8,2000,1675,139,1536,0.8375,-0.739362107942708,0.00546921340713175
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,-0.6,2000,1695,48,1647,0.8475,-0.596326800610808,0.006330255247136
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,-0.4,2000,1667,4,1663,0.8335,-0.39004495378018,0.00666601935625822
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,-0.2,2000,1701,0,1701,0.8505,-0.205702195867137,0.00651026806022521
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,0,2000,1674,0,1674,0.837,-0.00286929883739546,0.00667253605815364
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,0.2,2000,1692,0,1692,0.846,0.210274244693262,0.00630502579246787
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,0.4,2000,1726,2,1724,0.863,0.411319781169374,0.00610218498160558
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,0.6,2000,1646,14,1632,0.823,0.598593316317402,0.00583553895988485
597,202,0.312750880759477,0.394791242938241,63.1756779134144,0.10897,0.8,2000,1668,73,1595,0.834,0.758600186727273,0.00496472233136356
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,-0.8,2000,784,33,751,0.392,-0.602425589237017,0.0106465660282236
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,-0.6,2000,792,12,780,0.396,-0.464228707964103,0.0113542865387578
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,-0.4,2000,752,2,750,0.376,-0.301142885306667,0.0122411589308216
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,-0.2,2000,783,1,782,0.3915,-0.117452882016624,0.011764832913881
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,0,2000,792,2,790,0.396,0.0628825092177215,0.0121637170688301
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,0.2,2000,755,1,754,0.3775,0.218110846118037,0.0125608110147383
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,0.4,2000,796,8,788,0.398,0.388859418630711,0.0115762749656989
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,0.6,2000,776,8,768,0.388,0.540667512526042,0.0102608239185142
609,107,0.227054474076897,0.399700921701672,24.294828726228,0.10897,0.8,2000,742,33,709,0.371,0.700786621651622,0.009264713367788
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,-0.8,2000,1541,70,1471,0.7705,-0.727757310401088,0.00532614014569955
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,-0.6,2000,1555,16,1539,0.7775,-0.583359085847953,0.00588614345544777
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,-0.4,2000,1536,3,1533,0.768,-0.384390219453947,0.00606602712835596
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,-0.2,2000,1540,1,1539,0.77,-0.185701729309942,0.005788200421783
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,0,2000,1525,0,1525,0.7625,0.00945364190970492,0.00565503921487489
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,0.2,2000,1560,0,1560,0.78,0.204263158531667,0.00556775362124819
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,0.4,2000,1544,0,1544,0.772,0.397960860779793,0.00554829432960707
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,0.6,2000,1530,3,1527,0.765,0.591792270759659,0.00532847815804952
613,452,0.169776413806952,0.396326770684609,76.7389390407423,0.10897,0.8,2000,1572,35,1537,0.786,0.764067517696812,0.00455260709733949
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,-0.8,2000,1254,50,1204,0.627,-0.697030964460133,0.00629032905115853
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,-0.6,2000,1236,17,1219,0.618,-0.544498560697293,0.00699156975688207
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,-0.4,2000,1261,4,1257,0.6305,-0.371355920950676,0.00768013319001591
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,-0.2,2000,1267,0,1267,0.6335,-0.170570035837411,0.00722832418653969
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,0,2000,1249,0,1249,0.6245,0.0141580071705364,0.00712190217126663
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,0.2,2000,1241,0,1241,0.6205,0.198261375809831,0.00750098886195738
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,0.4,2000,1221,0,1221,0.6105,0.384973633366093,0.00715755349669209
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,0.6,2000,1262,8,1254,0.631,0.572493260326396,0.00657710802104297
653,305,0.170534824975038,0.400714075486077,52.0131216173866,0.10897,0.8,2000,1244,53,1191,0.622,0.733349660453401,0.00606001473431487
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,-0.8,2000,998,42,956,0.499,-0.656178651046025,0.00811422460749249
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,-0.6,2000,1041,7,1034,0.5205,-0.517503099484526,0.00864472229940805
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,-0.4,2000,989,4,985,0.4945,-0.323968984377665,0.00939446589431495
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,-0.2,2000,1010,0,1010,0.505,-0.154969299182178,0.00939947463673705
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,0,2000,953,0,953,0.4765,0.0157479880441763,0.00921970099217421
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,0.2,2000,985,1,984,0.4925,0.212061026961382,0.009158748467959
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,0.4,2000,1015,0,1015,0.5075,0.374163600167488,0.0086566613648821
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,0.6,2000,1012,7,1005,0.506,0.543522323502488,0.00823227796726658
663,216,0.16986288307053,0.403927923866275,36.6903827432345,0.10897,0.8,2000,959,25,934,0.4795,0.705429311327623,0.00761210901078527
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,-0.8,2000,1550,93,1457,0.775,-0.748360988606726,0.00513386377781376
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,-0.6,2000,1557,18,1539,0.7785,-0.569975205328135,0.00584227550378469
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,-0.4,2000,1544,1,1543,0.772,-0.395849404432923,0.00564328103846659
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,-0.2,2000,1554,0,1554,0.777,-0.189220300118919,0.00571259076586476
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,0,2000,1560,0,1560,0.78,0.00130518712948718,0.00544127463322754
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,0.2,2000,1537,0,1537,0.7685,0.197170893453481,0.0056930239323377
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,0.4,2000,1592,0,1592,0.796,0.391328588046482,0.00523580213445981
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,0.6,2000,1518,4,1514,0.759,0.582742757675033,0.00522388558646653
698,459,0.169773823428179,0.401804324513354,77.9261849535339,0.10897,0.8,2000,1581,28,1553,0.7905,0.76154105924018,0.00447104788397114
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,-0.8,2000,1587,88,1499,0.7935,-0.734761359372915,0.00547828618883607
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,-0.6,2000,1590,26,1564,0.795,-0.57493239597954,0.00622423489883324
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,-0.4,2000,1582,5,1577,0.791,-0.391785929589093,0.00672168850732615
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,-0.2,2000,1581,0,1581,0.7905,-0.178628444702214,0.00668937376999156
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,0,2000,1585,0,1585,0.7925,-0.00357737950037855,0.00636507470239274
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,0.2,2000,1591,0,1591,0.7955,0.19474748330484,0.0062710976113068
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,0.4,2000,1588,2,1586,0.794,0.404372685952963,0.0060055291050312
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,0.6,2000,1566,5,1561,0.783,0.595224022419603,0.00583348124089657
714,253,0.243301564500526,0.405314240900763,61.5552958186331,0.10897,0.8,2000,1564,68,1496,0.782,0.762527722192513,0.00505189308726469
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,-0.8,2000,1210,39,1171,0.605,-0.699023950811272,0.00675787962320024
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,-0.6,2000,1182,10,1172,0.591,-0.537072756987201,0.00770232925079091
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,-0.4,2000,1224,2,1222,0.612,-0.3545374495982,0.00762425193703438
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,-0.2,2000,1217,0,1217,0.6085,-0.175083204387017,0.00756430521211131
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,0,2000,1206,0,1206,0.603,0.0197394772363184,0.00770541957702375
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,0.2,2000,1210,0,1210,0.605,0.199269828739669,0.00727971333836711
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,0.4,2000,1227,0,1227,0.6135,0.386807155628362,0.00708224906404265
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,0.6,2000,1257,8,1249,0.6285,0.565869132489992,0.00681788979609338
718,298,0.16780255626303,0.398573629661721,50.005161766383,0.10897,0.8,2000,1218,37,1181,0.609,0.734808696867062,0.00589113085448128
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,-0.8,2000,1464,69,1395,0.732,-0.722421105017921,0.00558705925361593
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,-0.6,2000,1480,23,1457,0.74,-0.564621518805765,0.00623764871460441
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,-0.4,2000,1417,3,1414,0.7085,-0.383301919944837,0.0062693946357355
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,-0.2,2000,1442,0,1442,0.721,-0.184498557420943,0.00644383212688551
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,0,2000,1400,0,1400,0.7,0.00127904230428571,0.0063154704206725
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,0.2,2000,1457,0,1457,0.7285,0.183332898211119,0.00611101791335976
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,0.4,2000,1487,0,1487,0.7435,0.384400688137861,0.00583979237303154
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,0.6,2000,1448,6,1442,0.724,0.585061608307906,0.00560131935926511
728,396,0.169813672069142,0.396039112530407,67.2462141393801,0.10897,0.8,2000,1433,39,1394,0.7165,0.749333410545194,0.00502770045093585
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,-0.8,2000,1270,49,1221,0.635,-0.705075922375102,0.00638368832101831
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,-0.6,2000,1287,13,1274,0.6435,-0.552967222629513,0.00709208092935272
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,-0.4,2000,1283,1,1282,0.6415,-0.367150279525741,0.00719015592803526
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,-0.2,2000,1279,0,1279,0.6395,-0.188804736194136,0.00756344981735337
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,0,2000,1314,0,1314,0.657,0.0209437018554033,0.00690365059556553
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,0.2,2000,1245,0,1245,0.6225,0.202492291071004,0.00670835819696191
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,0.4,2000,1268,1,1267,0.634,0.387208908000789,0.00665900000803508
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,0.6,2000,1311,6,1305,0.6555,0.565163831180077,0.00643021186640008
780,315,0.169942677259507,0.404286607390541,53.5319433367446,0.10897,0.8,2000,1299,36,1263,0.6495,0.738309637292161,0.00577240916964222
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,-0.8,2000,1838,97,1741,0.919,-0.775732939689833,0.00432858352875554
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,-0.6,2000,1813,16,1797,0.9065,-0.610217712611575,0.00507804678325501
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,-0.4,2000,1841,1,1840,0.9205,-0.414726445272283,0.00515048709918652
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,-0.2,2000,1844,1,1843,0.922,-0.206876043809604,0.00503378856043946
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,0,2000,1837,0,1837,0.9185,-0.00584351377348939,0.00496975960866592
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,0.2,2000,1832,0,1832,0.916,0.196485858441048,0.00491213716648407
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,0.4,2000,1827,0,1827,0.9135,0.406728244313082,0.00463781186756608
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,0.6,2000,1837,2,1835,0.9185,0.611182255040872,0.00449073019058685
789,436,0.224384353949541,0.40108506294822,97.8315783219998,0.10897,0.8,2000,1835,41,1794,0.9175,0.785293900724638,0.00404880906974024
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,-0.8,2000,1506,62,1444,0.753,-0.733116688490305,0.00526906401195977
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,-0.6,2000,1526,8,1518,0.763,-0.565468843715415,0.0059388458979964
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,-0.4,2000,1460,0,1460,0.73,-0.384049422544521,0.00622591152072879
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,-0.2,2000,1484,1,1483,0.742,-0.187309248096426,0.00609267674978707
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,0,2000,1498,0,1498,0.749,0.0140076933711615,0.00585738270791689
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,0.2,2000,1503,0,1503,0.7515,0.199227454654691,0.00577639622763625
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,0.4,2000,1507,1,1506,0.7535,0.389822254240637,0.00575146732468546
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,0.6,2000,1474,5,1469,0.737,0.585067596868618,0.00548470287439343
790,417,0.170206230020286,0.396686183664965,70.9759979184592,0.10897,0.8,2000,1457,34,1423,0.7285,0.754825865776528,0.00489732299447137
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,-0.8,2000,1067,50,1017,0.5335,-0.678327222812193,0.00784269075334193
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,-0.6,2000,1113,11,1102,0.5565,-0.510799721932849,0.00816639227532373
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,-0.4,2000,1079,2,1077,0.5395,-0.343709771606314,0.00840102537910238
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,-0.2,2000,1089,0,1089,0.5445,-0.159897720123049,0.00861631792468333
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,0,2000,1062,0,1062,0.531,0.00451779653606403,0.00839414981636539
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,0.2,2000,1075,1,1074,0.5375,0.204097531106145,0.00846956104855192
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,0.4,2000,1068,3,1065,0.534,0.386877738743662,0.0080052864992761
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,0.6,2000,1068,10,1058,0.534,0.555758816446125,0.00781181059712129
824,247,0.168832368601439,0.401445015903235,41.7015950445553,0.10897,0.8,2000,1111,40,1071,0.5555,0.724482627077498,0.00657264525879771
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,-0.8,2000,1817,118,1699,0.9085,-0.752562865155974,0.00486433662650578
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,-0.6,2000,1819,40,1779,0.9095,-0.608846391309725,0.00541020846886474
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,-0.4,2000,1806,5,1801,0.903,-0.424066173260966,0.0058606424551981
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,-0.2,2000,1816,3,1813,0.908,-0.215979439973138,0.00574915659750146
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,0,2000,1806,0,1806,0.903,-0.0051999889423588,0.00556252945385433
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,0.2,2000,1832,0,1832,0.916,0.199962419442849,0.00551705575426046
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,0.4,2000,1804,1,1803,0.902,0.406594714482529,0.00550760230896152
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,0.6,2000,1821,7,1814,0.9105,0.597649413302095,0.0050464143592736
875,282,0.284868996161368,0.401065616608393,80.3330569175058,0.10897,0.8,2000,1798,78,1720,0.899,0.790896019186046,0.00421824481862822
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,-0.8,2000,1392,70,1322,0.696,-0.724903834145235,0.00602362544758909
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,-0.6,2000,1412,16,1396,0.706,-0.544117049820917,0.00644438027444777
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,-0.4,2000,1413,5,1408,0.7065,-0.369995898941761,0.00654830704909347
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,-0.2,2000,1399,1,1398,0.6995,-0.191848697761803,0.00658537184228012
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,0,2000,1377,0,1377,0.6885,0.0218061304139434,0.00673571537081314
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,0.2,2000,1396,0,1396,0.698,0.197469797627507,0.00620228447769842
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,0.4,2000,1423,2,1421,0.7115,0.393589111513723,0.00633920977699669
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,0.6,2000,1377,12,1365,0.6885,0.575148866212454,0.00590153710305986
907,359,0.171358206214145,0.401532804831121,61.5175960308781,0.10897,0.8,2000,1390,36,1354,0.695,0.740789523190547,0.00521641364086194
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,-0.8,2000,1730,74,1656,0.865,-0.769629521135266,0.00448030359001328
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,-0.6,2000,1746,6,1740,0.873,-0.592671620764368,0.00513630581767267
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,-0.4,2000,1696,0,1696,0.848,-0.399313905393868,0.00522609029323568
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,-0.2,2000,1703,0,1703,0.8515,-0.205138302451556,0.00490868760523081
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,0,2000,1715,0,1715,0.8575,-0.000504366225889213,0.00483671540464466
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,0.2,2000,1725,0,1725,0.8625,0.199928370171594,0.00486983105665888
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,0.4,2000,1727,0,1727,0.8635,0.41553625294557,0.00477967659120503
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,0.6,2000,1699,2,1697,0.8495,0.602913744313494,0.00461654508388121
918,596,0.169435228003928,0.394499128029073,100.983395890341,0.10897,0.8,2000,1730,30,1700,0.865,0.776337529117647,0.00389373817728788
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,-0.8,2000,1393,56,1337,0.6965,-0.694275149364248,0.00597450136680186
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,-0.6,2000,1400,20,1380,0.7,-0.559568890746377,0.00651518296708002
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,-0.4,2000,1390,1,1389,0.695,-0.387632088185025,0.00696332125521411
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,-0.2,2000,1370,0,1370,0.685,-0.188042918191971,0.00686849374632038
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,0,2000,1385,0,1385,0.6925,-0.00303602405227437,0.00662846982635869
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,0.2,2000,1397,1,1396,0.6985,0.200196949505731,0.00655644386094565
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,0.4,2000,1357,1,1356,0.6785,0.386140500535398,0.00669542542295905
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,0.6,2000,1366,5,1361,0.683,0.583664437538575,0.00615022380421924
922,326,0.180140200090588,0.395185652177592,58.7257052295318,0.10897,0.8,2000,1382,52,1330,0.691,0.744240387218045,0.00531372831986048
