"locus","K","theta1","theta2","lambda_min","r_e","rho_true","n_rep","n_gate_pass","n_paramlim_drop","n_reported","gate_rate","mean_rho_hat","se_rho_hat"
42,159,0.230604896457992,0.0463518334114137,7.36994151241479,0.09454,-0.4,2000,145,0,145,0.0725,-0.143894684068966,0.0320715655433955
42,159,0.230604896457992,0.0463518334114137,7.36994151241479,0.09454,-0.2,2000,126,0,126,0.063,-0.0509321114365079,0.0303790758541965
42,159,0.230604896457992,0.0463518334114137,7.36994151241479,0.09454,0,2000,110,1,109,0.055,0.101948208990826,0.0371908951886036
42,159,0.230604896457992,0.0463518334114137,7.36994151241479,0.09454,0.2,2000,132,0,132,0.066,0.182399412310606,0.0318272573374787
42,159,0.230604896457992,0.0463518334114137,7.36994151241479,0.09454,0.4,2000,131,0,131,0.0655,0.270173838549618,0.0329740782744606
42,159,0.230604896457992,0.0463518334114137,7.36994151241479,0.09454,0.6,2000,142,0,142,0.071,0.416819780070423,0.0311577268797363
42,159,0.230604896457992,0.0463518334114137,7.36994151241479,0.09454,0.8,2000,123,3,120,0.0615,0.435683066166667,0.0292815818352893
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,-0.8,2000,313,5,308,0.1565,-0.401948003214286,0.0173468010289617
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,-0.6,2000,289,4,285,0.1445,-0.288341172046667,0.0208585324952813
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,-0.4,2000,299,0,299,0.1495,-0.188298529431438,0.018813990664381
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,-0.2,2000,292,1,291,0.146,-0.0830489752340206,0.0214240910793663
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,0,2000,333,0,333,0.1665,0.0472914518318318,0.0184552747139852
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,0.2,2000,300,1,299,0.15,0.157048086220736,0.0192077084163217
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,0.4,2000,325,1,324,0.1625,0.331930910092593,0.0177399112426759
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,0.6,2000,333,2,331,0.1665,0.422163959268278,0.0167880452660203
73,312,0.213010747068022,0.0618405215969799,19.2942427382577,0.09454,0.8,2000,294,6,288,0.147,0.574490829513889,0.0172039166809013
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,-0.8,2000,39,1,38,0.0195,-0.148490684210526,0.0670912627188951
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,-0.6,2000,38,0,38,0.019,-0.0670359578947368,0.0734555994290692
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,-0.4,2000,38,0,38,0.019,-0.0437095157894737,0.0583763343269004
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,-0.2,2000,40,1,39,0.02,0.145564307692308,0.056547745504825
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,0,2000,37,0,37,0.0185,0.0866852135135135,0.0654003147399748
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,0.2,2000,54,0,54,0.027,0.252434144444444,0.052869346218967
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,0.4,2000,37,0,37,0.0185,0.188906617567568,0.0644520512922692
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,0.6,2000,40,0,40,0.02,0.33155339,0.0688946920225242
112,184,0.0689192249840772,0.0495149187615342,9.1107450521223,0.09454,0.8,2000,41,1,40,0.0205,0.3946498675,0.0505860481261275
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,-0.8,2000,395,12,383,0.1975,-0.489666902420366,0.0164539545214016
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,-0.6,2000,421,3,418,0.2105,-0.340314839655502,0.0169224529279495
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,-0.4,2000,429,4,425,0.2145,-0.219237882894118,0.0176698869369694
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,-0.2,2000,381,2,379,0.1905,-0.108054569727852,0.0173200712922519
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,0,2000,404,0,404,0.202,0.0497382205693069,0.017558902246621
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,0.2,2000,423,0,423,0.2115,0.215743587825059,0.0155891480582013
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,0.4,2000,432,3,429,0.216,0.34206412032634,0.0157610890109066
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,0.6,2000,402,3,399,0.201,0.48607212839599,0.0154376610563029
116,195,0.161896791663155,0.161999963677585,31.5698743743153,0.09454,0.8,2000,437,15,422,0.2185,0.603021843293839,0.0142400279023077
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,-0.8,2000,250,0,250,0.125,-0.37382946596,0.0181637954824987
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,-0.6,2000,268,0,268,0.134,-0.291622711716418,0.0184115412887449
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,-0.4,2000,270,1,269,0.135,-0.162267261152416,0.0189063193031866
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,-0.2,2000,238,0,238,0.119,-0.0350474609243697,0.0185591060741803
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,0,2000,249,0,249,0.1245,0.0639460983694779,0.0195546656171885
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,0.2,2000,251,0,251,0.1255,0.180571978007968,0.0173972926687172
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,0.4,2000,236,0,236,0.118,0.245199317817797,0.020289524558601
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,0.6,2000,281,1,280,0.1405,0.361884401639286,0.0166271081176279
257,256,0.365502781063984,0.046353565265033,11.8665127078485,0.09454,0.8,2000,261,0,261,0.1305,0.492364445977012,0.0186630766641882
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,-0.8,2000,34,0,34,0.017,-0.213157903235294,0.0538692559354181
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,-0.6,2000,49,0,49,0.0245,-0.033378387755102,0.0547067647403462
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,-0.4,2000,45,0,45,0.0225,-0.06666236,0.0681731909005351
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,-0.2,2000,44,0,44,0.022,0.220454586363636,0.0495986135431536
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,0,2000,55,0,55,0.0275,0.172781266363636,0.0461417749488143
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,0.2,2000,54,0,54,0.027,0.149479294444444,0.0431066074101814
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,0.4,2000,44,0,44,0.022,0.216409622045455,0.0558528701130866
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,0.6,2000,49,1,48,0.0245,0.3417324375,0.0582857056772566
308,207,0.0703297597172728,0.046350111840152,9.59447315091147,0.09454,0.8,2000,46,1,45,0.023,0.467156388888889,0.0446595413155879
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,-0.8,2000,684,28,656,0.342,-0.58683698414939,0.0113983141559072
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,-0.6,2000,682,9,673,0.341,-0.448198526508172,0.0121100457031772
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,-0.4,2000,652,5,647,0.326,-0.301849370630603,0.0128778779890814
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,-0.2,2000,669,0,669,0.3345,-0.138487047298804,0.0131868984587293
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,0,2000,660,0,660,0.33,0.0235864938787879,0.013194603453802
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,0.2,2000,672,1,671,0.336,0.198057344913562,0.0121804192374999
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,0.4,2000,682,0,682,0.341,0.368160626024927,0.0118419295606657
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,0.6,2000,719,10,709,0.3595,0.503199085359662,0.0110238360778129
332,150,0.380265720852693,0.16059214675036,24.0888220125539,0.09454,0.8,2000,663,24,639,0.3315,0.658578313209703,0.0103317994458672
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,-0.8,2000,573,27,546,0.2865,-0.583484716245421,0.0125711165301243
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,-0.6,2000,593,11,582,0.2965,-0.426359346597938,0.0139868729998158
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,-0.4,2000,606,1,605,0.303,-0.287895152561983,0.0141044257397922
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,-0.2,2000,584,1,583,0.292,-0.118158241303602,0.0142462664401102
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,0,2000,581,0,581,0.2905,0.0209316191910499,0.014227827812963
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,0.2,2000,638,2,636,0.319,0.196150454421384,0.0130977597648991
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,0.4,2000,595,3,592,0.2975,0.376391747999493,0.0134177307214636
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,0.6,2000,597,7,590,0.2985,0.527619632338983,0.0118271336614891
375,122,0.345826232099116,0.181324688882543,22.1216120436702,0.09454,0.8,2000,555,33,522,0.2775,0.657905592145594,0.0123820964424581
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,-0.8,2000,775,36,739,0.3875,-0.593479131718539,0.00999744208392501
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,-0.6,2000,749,17,732,0.3745,-0.464667818131148,0.0108763227147773
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,-0.4,2000,751,5,746,0.3755,-0.30781865286193,0.0112258803023313
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,-0.2,2000,723,1,722,0.3615,-0.140931962894737,0.0109708437985194
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,0,2000,751,0,751,0.3755,0.0430957228641811,0.0106397787283739
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,0.2,2000,743,0,743,0.3715,0.178795830619112,0.0107570194909698
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,0.4,2000,751,2,749,0.3755,0.33695084670227,0.0106951305219311
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,0.6,2000,764,7,757,0.382,0.505814322628798,0.00944514550041018
402,234,0.363591756468331,0.129479188736544,30.2981301643513,0.09454,0.8,2000,765,25,740,0.3825,0.660471301486486,0.00914220676406521
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,-0.8,2000,568,10,558,0.284,-0.535916943888889,0.0121266445022626
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,-0.6,2000,512,3,509,0.256,-0.417063719017682,0.0130360354283029
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,-0.4,2000,542,1,541,0.271,-0.240835459371534,0.0125840189828757
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,-0.2,2000,552,0,552,0.276,-0.110260318967391,0.0123132522959282
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,0,2000,554,1,553,0.277,0.0168744185479204,0.0120502863238011
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,0.2,2000,550,0,550,0.275,0.181626985843455,0.0120472067966945
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,0.4,2000,570,0,570,0.285,0.335423942789474,0.0115598716435289
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,0.6,2000,553,4,549,0.2765,0.46343333852459,0.0114651350262356
436,285,0.36231928678673,0.0909136492401305,25.9103900334372,0.09454,0.8,2000,578,15,563,0.289,0.617714369449378,0.0101213034158281
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,-0.8,2000,331,3,328,0.1655,-0.450110607713415,0.0151223149427945
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,-0.6,2000,347,2,345,0.1735,-0.343070519333333,0.0161480332215634
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,-0.4,2000,337,0,337,0.1685,-0.237506748338279,0.0169168783459042
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,-0.2,2000,337,0,337,0.1685,-0.082046213115727,0.0170154355385131
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,0,2000,331,0,331,0.1655,0.0475458022688822,0.0158122780197721
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,0.2,2000,342,0,342,0.171,0.143731337807018,0.0154884463268196
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,0.4,2000,333,0,333,0.1665,0.296268518654655,0.0166161359233819
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,0.6,2000,346,2,344,0.173,0.444358953744186,0.0152549237704779
444,226,0.427939995077358,0.0648968388249454,14.6666855744377,0.09454,0.8,2000,345,1,344,0.1725,0.570513095523256,0.0141278389300745
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,-0.8,2000,337,2,335,0.1685,-0.448135826925373,0.013365311422853
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,-0.6,2000,332,0,332,0.166,-0.316648057801205,0.0141296932439279
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,-0.4,2000,314,0,314,0.157,-0.192850647186019,0.013287045992448
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,-0.2,2000,310,0,310,0.155,-0.0812108425677419,0.0137020621670676
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,0,2000,329,0,329,0.1645,0.0126468904316109,0.0130193936194833
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,0.2,2000,340,0,340,0.17,0.153345179323529,0.0131332592752345
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,0.4,2000,338,0,338,0.169,0.248993114014793,0.0134765897140314
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,0.6,2000,325,0,325,0.1625,0.382829006123077,0.0132743004417003
450,381,0.52448037614519,0.0463644846575545,17.6648686545283,0.09454,0.8,2000,306,1,305,0.153,0.498194977967213,0.0128056941057245
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,-0.8,2000,390,8,382,0.195,-0.457951589921466,0.0148897286379413
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,-0.6,2000,322,0,322,0.161,-0.34618126431677,0.0162712689749617
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,-0.4,2000,338,3,335,0.169,-0.237852207331343,0.0166026372696311
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,-0.2,2000,358,0,358,0.179,-0.111651565223464,0.0164593747046763
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,0,2000,362,0,362,0.181,0.0546827673756906,0.015585410107059
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,0.2,2000,368,0,368,0.184,0.183343088179348,0.0161617005621572
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,0.4,2000,373,0,373,0.1865,0.303045520694906,0.0156326050552325
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,0.6,2000,393,1,392,0.1965,0.44377212005102,0.0139125223331815
538,245,0.375242312949494,0.0695964323333371,17.0511259216676,0.09454,0.8,2000,362,5,357,0.181,0.56032172210084,0.0140529754286889
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,-0.8,2000,219,3,216,0.1095,-0.430108156759259,0.0225408696533258
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,-0.6,2000,239,2,237,0.1195,-0.293260351940928,0.0235230998643208
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,-0.4,2000,255,1,254,0.1275,-0.149898341299213,0.0224704456816665
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,-0.2,2000,232,0,232,0.116,-0.0814486566810345,0.0224280203928659
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,0,2000,226,0,226,0.113,0.0441342262831858,0.0240813491113216
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,0.2,2000,229,1,228,0.1145,0.234766013157895,0.0238594042616585
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,0.4,2000,246,0,246,0.123,0.31142363800813,0.0208310612794276
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,0.6,2000,250,3,247,0.125,0.405137403238866,0.0206903771976001
647,199,0.0929601703581119,0.175022047239144,18.4990739012643,0.09454,0.8,2000,266,12,254,0.133,0.550594441732283,0.0191110431962618
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,-0.8,2000,155,1,154,0.0775,-0.310227571135779,0.0260778110506693
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,-0.6,2000,167,1,166,0.0835,-0.232484285361446,0.0271904253594423
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,-0.4,2000,175,0,175,0.0875,-0.154120510742857,0.0273471989354582
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,-0.2,2000,151,1,150,0.0755,0.0274513083333333,0.0292070593625728
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,0,2000,172,1,171,0.086,0.055496909122807,0.031277138251862
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,0.2,2000,159,1,158,0.0795,0.207363125379747,0.0295027124251574
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,0.4,2000,155,0,155,0.0775,0.266764443548387,0.0284205993906178
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,0.6,2000,164,1,163,0.082,0.418634676687117,0.0218467506098061
648,252,0.184209705757148,0.0463603493209107,11.6828080288695,0.09454,0.8,2000,166,1,165,0.083,0.481831101878788,0.0231565306547709
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,-0.8,2000,217,2,215,0.1085,-0.31318392744186,0.023466243520582
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,-0.6,2000,222,1,221,0.111,-0.274887736651584,0.0231709903145873
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,-0.4,2000,202,0,202,0.101,-0.147839308861386,0.0248339380579209
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,-0.2,2000,203,0,203,0.1015,-0.0145494521724138,0.0239195276021517
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,0,2000,221,0,221,0.1105,0.0966789100452489,0.0255721698348495
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,0.2,2000,206,0,206,0.103,0.19077184776699,0.0235911389714979
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,0.4,2000,238,0,238,0.119,0.277306630613445,0.0212091958166628
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,0.6,2000,208,0,208,0.104,0.444322803846154,0.0217575709525793
658,304,0.144047009123859,0.0651632408153392,19.8096252078631,0.09454,0.8,2000,209,4,205,0.1045,0.494583136585366,0.0220116068860787
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,-0.8,2000,841,28,813,0.4205,-0.646093379212792,0.00914612637430159
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,-0.6,2000,840,9,831,0.42,-0.487191949554753,0.00978639282634833
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,-0.4,2000,835,6,829,0.4175,-0.319725177519903,0.0100134481394848
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,-0.2,2000,825,1,824,0.4125,-0.156675811688107,0.0103256571251333
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,0,2000,812,0,812,0.406,0.0244387757438424,0.0104988722447486
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,0.2,2000,819,1,818,0.4095,0.194784858682763,0.00972795971435476
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,0.4,2000,847,1,846,0.4235,0.370901223946809,0.00964209518889918
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,0.6,2000,819,10,809,0.4095,0.518244688601978,0.00900938723358106
819,173,0.485366853055501,0.160800468365047,27.8184810271531,0.09454,0.8,2000,786,22,764,0.393,0.66895934684555,0.00875386049581009
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,-0.8,2000,148,2,146,0.074,-0.337991523013699,0.0306181716386326
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,-0.6,2000,164,0,164,0.082,-0.224683134390244,0.0285618903272312
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,-0.4,2000,135,0,135,0.0675,-0.156225127581481,0.0313708101219195
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,-0.2,2000,142,0,142,0.071,0.00545225981690141,0.0352665918854832
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,0,2000,144,0,144,0.072,0.095947120625,0.0292210618832509
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,0.2,2000,162,2,160,0.081,0.18858774225,0.0287519716674438
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,0.4,2000,184,0,184,0.092,0.327017983695652,0.0270718844801714
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,0.6,2000,167,1,166,0.0835,0.403719062048193,0.0272805008183122
827,125,0.213562385844742,0.0845007400223801,10.5625925027975,0.09454,0.8,2000,163,3,160,0.0815,0.452804155375,0.025838340619239
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,-0.8,2000,267,1,266,0.1335,-0.408366255902256,0.0174538739399537
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,-0.6,2000,250,1,249,0.125,-0.310008233654618,0.01744367783694
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,-0.4,2000,262,0,262,0.131,-0.195252243458015,0.0174492319463846
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,-0.2,2000,241,0,241,0.1205,-0.071974264439834,0.0185020172570976
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,0,2000,276,0,276,0.138,0.0316119164130435,0.01700992736867
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,0.2,2000,270,0,270,0.135,0.165206288307407,0.0176837305496783
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,0.4,2000,261,0,261,0.1305,0.254874487088123,0.0167933369950178
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,0.6,2000,262,1,261,0.131,0.362522184291188,0.0175837671926898
843,238,0.453048477497815,0.0463575719399164,11.0331021217001,0.09454,0.8,2000,241,2,239,0.1205,0.450151416401674,0.0168466859579641
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,-0.8,2000,86,0,86,0.043,-0.205173597674419,0.043420907001235
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,-0.6,2000,82,0,82,0.041,-0.0685811487804878,0.0420777193031128
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,-0.4,2000,73,0,73,0.0365,-0.0420292735616438,0.0502770059639642
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,-0.2,2000,70,0,70,0.035,0.0598792597142857,0.0394123434711049
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,0,2000,81,0,81,0.0405,0.105272800740741,0.0377954797096619
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,0.2,2000,92,1,91,0.046,0.259736648901099,0.036038045191096
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,0.4,2000,71,0,71,0.0355,0.259673096760563,0.0436160320763986
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,0.6,2000,83,0,83,0.0415,0.417938059879518,0.0352358707730084
895,210,0.0748100615129787,0.0814125101361029,15.7101129177255,0.09454,0.8,2000,98,2,96,0.049,0.440905078125,0.0358005997828021
910,177,0.312973605643758,0.0581674970977397,10.2956469862999,0.09454,-0.8,2000,232,1,231,0.116,-0.360059336978355,0.0210545395278701
910,177,0.312973605643758,0.0581674970977397,10.2956469862999,0.09454,-0.6,2000,226,2,224,0.113,-0.250636210892857,0.0229851665047255
