"locus","K","theta1","theta2","lambda_min","r_e","rho_true","n_rep","n_gate_pass","n_paramlim_drop","n_reported","gate_rate","mean_rho_hat","se_rho_hat"
436,354,0.129372250671809,0.398520136628964,45.7977767378205,0.21388,-0.2,2000,972,0,972,0.486,-0.131364607554527,0.00844451400673262
436,354,0.129372250671809,0.398520136628964,45.7977767378205,0.21388,0,2000,1024,0,1024,0.512,0.02970476553125,0.00740199935586564
436,354,0.129372250671809,0.398520136628964,45.7977767378205,0.21388,0.2,2000,944,0,944,0.472,0.213192729523305,0.00804625356384185
436,354,0.129372250671809,0.398520136628964,45.7977767378205,0.21388,0.4,2000,1031,0,1031,0.5155,0.380423657235693,0.00725126234422724
436,354,0.129372250671809,0.398520136628964,45.7977767378205,0.21388,0.6,2000,986,1,985,0.493,0.5648146844467,0.00696904022270692
436,354,0.129372250671809,0.398520136628964,45.7977767378205,0.21388,0.8,2000,1017,7,1010,0.5085,0.726517799227723,0.00625060051275127
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,-0.8,2000,1998,90,1908,0.999,-0.793785234800839,0.00372427902743283
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,-0.6,2000,1996,24,1972,0.998,-0.623926138793103,0.00432745869989604
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,-0.4,2000,2000,1,1999,1,-0.414439753113557,0.00433903173663692
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,-0.2,2000,1999,0,1999,0.9995,-0.21628907717909,0.00418651804426477
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,0,2000,2000,0,2000,1,-0.004991585138,0.00390184516231802
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,0.2,2000,1998,0,1998,0.999,0.193920063763764,0.00363776572189882
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,0.4,2000,1999,0,1999,0.9995,0.402824683746873,0.00356967107069429
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,0.6,2000,2000,1,1999,1,0.618268037018509,0.00332978000283454
438,391,0.419038574442892,0.401026974035401,156.801546847842,0.21388,0.8,2000,1999,16,1983,0.9995,0.808574837115482,0.00293040295941759
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,-0.8,2000,2000,25,1975,1,-0.808365563037975,0.00313816509878822
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,-0.6,2000,1999,0,1999,0.9995,-0.617633273436718,0.00348700777026714
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,-0.4,2000,2000,0,2000,1,-0.41314688552,0.00344199755390716
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,-0.2,2000,2000,0,2000,1,-0.211759569338,0.0032761325841573
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,0,2000,2000,0,2000,1,-0.0036351301072,0.00316265365445414
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,0.2,2000,1999,0,1999,0.9995,0.196346735652826,0.00284410991305582
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,0.4,2000,1999,0,1999,0.9995,0.401791739869935,0.00278812092511105
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,0.6,2000,2000,0,2000,1,0.605407192,0.0026232346149838
482,393,0.456905145529333,0.690388160113677,179.563722193028,0.21388,0.8,2000,2000,1,1999,1,0.810440775387694,0.00239195270788163
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,-0.8,2000,440,16,424,0.22,-0.426476308773585,0.0151572707423932
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,-0.6,2000,434,2,432,0.217,-0.338494462175926,0.016578626873381
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,-0.4,2000,467,3,464,0.2335,-0.204307745577586,0.0152115619477307
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,-0.2,2000,482,1,481,0.241,-0.0728279713825364,0.0150106940132817
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,0,2000,453,0,453,0.2265,0.0793782050596026,0.0145836211556491
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,0.2,2000,446,0,446,0.223,0.243407980584081,0.0150559663500113
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,0.4,2000,427,0,427,0.2135,0.395713721053864,0.0140108132654208
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,0.6,2000,460,5,455,0.23,0.496459719208791,0.0137441324292251
502,105,0.132883233544097,0.512530179095888,13.9527395221302,0.21388,0.8,2000,437,8,429,0.2185,0.653686945407925,0.0124502278859788
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,-0.8,2000,585,26,559,0.2925,-0.534969790465116,0.0125231242123643
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,-0.6,2000,610,4,606,0.305,-0.38357673805,0.0126092912119161
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,-0.4,2000,638,2,636,0.319,-0.236846569426101,0.0124993337038071
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,-0.2,2000,590,4,586,0.295,-0.0864316794846416,0.0129221643798252
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,0,2000,585,0,585,0.2925,0.0824671563333333,0.0125090680912921
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,0.2,2000,620,0,620,0.31,0.259536174517742,0.0120230256310793
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,0.4,2000,627,0,627,0.3135,0.392223572288676,0.0113139769656694
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,0.6,2000,577,4,573,0.2885,0.536636510209424,0.0115834718178694
523,177,0.129469104504189,0.400180754065173,22.9160314972415,0.21388,0.8,2000,609,12,597,0.3045,0.671896784924623,0.00994859117592854
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,-0.8,2000,657,19,638,0.3285,-0.554150829717868,0.0110990992278253
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,-0.6,2000,676,7,669,0.338,-0.40101017796562,0.0119864498000816
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,-0.4,2000,699,4,695,0.3495,-0.238908679294964,0.0112498658597013
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,-0.2,2000,702,0,702,0.351,-0.0825268332763533,0.0112371194186551
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,0,2000,667,1,666,0.3335,0.0652407049938438,0.0115106893366073
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,0.2,2000,669,0,669,0.3345,0.228936734781764,0.0108108481540311
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,0.4,2000,671,1,670,0.3355,0.402256407283582,0.0103995597211624
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,0.6,2000,654,4,650,0.327,0.547007505710769,0.00954178640051392
527,200,0.12934226113243,0.399615820240816,25.8684522264861,0.21388,0.8,2000,651,11,640,0.3255,0.687572174375,0.00882572665611337
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,-0.8,2000,1969,143,1826,0.9845,-0.777671125410734,0.00437776409480458
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,-0.6,2000,1968,33,1935,0.984,-0.618757380206718,0.00498123268796
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,-0.4,2000,1962,6,1956,0.981,-0.42353581200409,0.00511171750260378
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,-0.2,2000,1967,0,1967,0.9835,-0.224293794190137,0.00518707552635569
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,0,2000,1972,0,1972,0.986,-0.00700147093686613,0.00476060371682365
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,0.2,2000,1963,0,1963,0.9815,0.200100466169638,0.00444178649816718
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,0.4,2000,1969,0,1969,0.9845,0.400499327140681,0.00415839826365663
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,0.6,2000,1965,1,1964,0.9825,0.607393154114053,0.00393539083305772
533,328,0.349311713031205,0.397687074430516,114.574241874235,0.21388,0.8,2000,1963,42,1921,0.9815,0.797137756897449,0.00345636209626979
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,-0.8,2000,1787,81,1706,0.8935,-0.761876847186401,0.00455450461666265
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,-0.6,2000,1788,14,1774,0.894,-0.59632280210823,0.00503925486327087
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,-0.4,2000,1792,0,1792,0.896,-0.403498289876674,0.00496886104391722
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,-0.2,2000,1785,0,1785,0.8925,-0.205470930155742,0.00492246322625468
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,0,2000,1784,0,1784,0.892,-0.00420663228587444,0.00459379008907545
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,0.2,2000,1780,0,1780,0.89,0.195589919911798,0.00426139397333503
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,0.4,2000,1800,0,1800,0.9,0.400624951685556,0.00417378556489954
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,0.6,2000,1774,1,1773,0.887,0.613495855442752,0.00392787469036264
603,676,0.167322987490629,0.394914852384891,113.110339543665,0.21388,0.8,2000,1776,20,1756,0.888,0.786054078587699,0.0035670748725609
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,-0.8,2000,1030,65,965,0.515,-0.633052518082902,0.00885011950958867
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,-0.6,2000,1055,29,1026,0.5275,-0.479068973735478,0.00918565820280168
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,-0.4,2000,1062,7,1055,0.531,-0.295803669996209,0.00942564194045725
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,-0.2,2000,1046,1,1045,0.523,-0.140415497714833,0.00944244773579871
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,0,2000,1023,0,1023,0.5115,0.0373274472561095,0.00953937237273196
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,0.2,2000,1069,0,1069,0.5345,0.217039507315248,0.00889683110855857
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,0.4,2000,1066,3,1063,0.533,0.413656725221072,0.00871846223197562
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,0.6,2000,1036,9,1027,0.518,0.576115936114898,0.00813409141697178
626,162,0.217871789006907,0.400486452785583,35.2952298191189,0.21388,0.8,2000,1058,36,1022,0.529,0.745432800684931,0.00655106846949668
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,-0.8,2000,968,42,926,0.484,-0.600728897051836,0.00850717500577124
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,-0.6,2000,946,15,931,0.473,-0.473822945126745,0.00885638532507131
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,-0.4,2000,943,4,939,0.4715,-0.315013248315229,0.00878709790760978
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,-0.2,2000,933,0,933,0.4665,-0.128562001285102,0.00904173464793016
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,0,2000,963,0,963,0.4815,0.0443188722554517,0.00845986814532927
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,0.2,2000,940,0,940,0.47,0.200626421365957,0.00849053872143103
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,0.4,2000,922,1,921,0.461,0.390851533767644,0.00791716278862123
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,0.6,2000,960,0,960,0.48,0.559618974166667,0.0075051456578785
640,319,0.129573213846885,0.398502887768584,41.3338552171562,0.21388,0.8,2000,923,19,904,0.4615,0.727336820022124,0.00676898545629631
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,-0.8,2000,1063,42,1021,0.5315,-0.656889841393732,0.00712113239485244
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,-0.6,2000,1059,8,1051,0.5295,-0.508124805101808,0.00792654285184755
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,-0.4,2000,1057,1,1056,0.5285,-0.329290051542614,0.00792340979221191
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,-0.2,2000,1118,0,1118,0.559,-0.145544042030411,0.00747703485277048
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,0,2000,1117,0,1117,0.5585,0.0344862270777977,0.00731668021357742
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,0.2,2000,1114,0,1114,0.557,0.206081211314183,0.00675231784755752
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,0.4,2000,1115,0,1115,0.5575,0.384437059784753,0.00667090434505044
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,0.6,2000,1108,2,1106,0.554,0.571019884177215,0.0062237406714425
652,407,0.128664474764696,0.397582117534488,52.3664412292314,0.21388,0.8,2000,1078,7,1071,0.539,0.722664180205415,0.00584636067623339
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,-0.8,2000,1809,169,1640,0.9045,-0.750781819616463,0.00520447375188323
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,-0.6,2000,1779,46,1733,0.8895,-0.594566749971148,0.00568809328932913
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,-0.4,2000,1772,10,1762,0.886,-0.410023683577412,0.00598718522233169
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,-0.2,2000,1770,1,1769,0.885,-0.20934344484398,0.0059615857906878
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,0,2000,1783,0,1783,0.8915,-0.00316882929226024,0.00567877403452954
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,0.2,2000,1794,0,1794,0.897,0.200451718042921,0.0053488841506684
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,0.4,2000,1774,1,1773,0.887,0.401671282199662,0.00544582652446786
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,0.6,2000,1770,3,1767,0.885,0.609209800271647,0.0048087415825433
654,288,0.268062848927138,0.402276663845393,77.2021004910159,0.21388,0.8,2000,1787,46,1741,0.8935,0.793414466398621,0.00394698551600453
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,-0.8,2000,839,36,803,0.4195,-0.59971556611457,0.00962063515123859
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,-0.6,2000,832,6,826,0.416,-0.459789825217918,0.010408746038036
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,-0.4,2000,849,2,847,0.4245,-0.308498258769776,0.010172034240165
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,-0.2,2000,842,0,842,0.421,-0.116505337068884,0.0104970585161547
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,0,2000,783,1,782,0.3915,0.0500456313606138,0.0110568814447362
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,0.2,2000,834,0,834,0.417,0.227297285245564,0.00966600204724058
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,0.4,2000,837,0,837,0.4185,0.402673646152927,0.00919759134238134
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,0.6,2000,795,6,789,0.3975,0.560904923637516,0.00882508188032279
657,218,0.145540675871391,0.397872921750768,31.7278673399632,0.21388,0.8,2000,824,18,806,0.412,0.710779703722084,0.00756387843123804
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,-0.8,2000,1533,125,1408,0.7665,-0.724988916193182,0.00595896937546496
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,-0.6,2000,1545,39,1506,0.7725,-0.559671767045153,0.00654146120395748
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,-0.4,2000,1562,5,1557,0.781,-0.374215342903661,0.00716146059866005
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,-0.2,2000,1575,4,1571,0.7875,-0.187672087733291,0.00666581936294076
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,0,2000,1559,0,1559,0.7795,0.00641350601603592,0.00648810973696215
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,0.2,2000,1542,0,1542,0.771,0.214191801938392,0.00602838753779303
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,0.4,2000,1546,0,1546,0.773,0.398686774851876,0.00602471548597051
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,0.6,2000,1526,7,1519,0.763,0.597215115681369,0.00552606807136771
694,254,0.236307905747425,0.410435288751402,60.022208059846,0.21388,0.8,2000,1543,37,1506,0.7715,0.777597,0.00464714399209235
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,-0.8,2000,1119,69,1050,0.5595,-0.644267424142857,0.0080820211977188
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,-0.6,2000,1141,24,1117,0.5705,-0.505715173958818,0.00860220123443154
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,-0.4,2000,1159,8,1151,0.5795,-0.33193076997828,0.00911958054831117
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,-0.2,2000,1158,3,1155,0.579,-0.162275388375758,0.00910870957550289
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,0,2000,1172,0,1172,0.586,0.039955486140785,0.0086685966593641
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,0.2,2000,1171,0,1171,0.5855,0.220179961841418,0.00820312873060904
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,0.4,2000,1159,1,1158,0.5795,0.400126427711572,0.00800110479473454
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,0.6,2000,1120,8,1112,0.56,0.573311203282374,0.00730899527001937
703,187,0.210926185699537,0.399446766636685,39.4431967258134,0.21388,0.8,2000,1158,29,1129,0.579,0.754128993268379,0.00617958732362566
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,-0.8,2000,596,22,574,0.298,-0.513058958763066,0.0123848560170105
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,-0.6,2000,563,3,560,0.2815,-0.366268837647768,0.0123724665613134
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,-0.4,2000,577,2,575,0.2885,-0.245411621017391,0.0133745516097673
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,-0.2,2000,571,0,571,0.2855,-0.0736102354238179,0.0130551132917238
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,0,2000,562,0,562,0.281,0.0904064206708185,0.0126009021047403
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,0.2,2000,570,0,570,0.285,0.241309542452105,0.0123785088257923
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,0.4,2000,563,2,561,0.2815,0.373318864117647,0.0117956634766267
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,0.6,2000,585,9,576,0.2925,0.528459928368056,0.0117416724320953
719,166,0.129850513971977,0.401352421925453,21.5551853193483,0.21388,0.8,2000,573,17,556,0.2865,0.680117917086331,0.0107412525708838
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,-0.8,2000,461,11,450,0.2305,-0.465115454888889,0.0150243223397956
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,-0.6,2000,470,5,465,0.235,-0.345624931529892,0.0150519068184806
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,-0.4,2000,486,3,483,0.243,-0.183549281614907,0.0159329198241827
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,-0.2,2000,483,0,483,0.2415,-0.0712339954037267,0.015198395757668
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,0,2000,456,0,456,0.228,0.083702848868193,0.0145751032637046
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,0.2,2000,478,0,478,0.239,0.252956838514644,0.0148125523738363
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,0.4,2000,504,1,503,0.252,0.391548524530616,0.0133846911834295
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,0.6,2000,488,7,481,0.244,0.515192883118503,0.0129352673810588
720,135,0.129657685079267,0.402016493743245,17.5037874857011,0.21388,0.8,2000,493,16,477,0.2465,0.675017816016771,0.0113863185721641
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,-0.8,2000,1342,90,1252,0.671,-0.690352289297125,0.00644256973376964
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,-0.6,2000,1343,30,1313,0.6715,-0.537470439809596,0.00731917323571915
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,-0.4,2000,1339,5,1334,0.6695,-0.363739459801349,0.00732975055192816
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,-0.2,2000,1332,0,1332,0.666,-0.174165190417492,0.00729893167910541
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,0,2000,1339,0,1339,0.6695,0.0121401788782674,0.00686210244750836
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,0.2,2000,1333,0,1333,0.6665,0.201815197207802,0.00673350747004339
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,0.4,2000,1364,2,1362,0.682,0.398609699306167,0.00640126472093974
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,0.6,2000,1290,4,1286,0.645,0.583235086360809,0.00592403237695873
731,299,0.182728013818702,0.398059316254548,54.6356761317918,0.21388,0.8,2000,1298,23,1275,0.649,0.753373680156863,0.00514589693446684
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,-0.8,2000,1954,139,1815,0.977,-0.775205029201102,0.00432701669266363
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,-0.6,2000,1965,33,1932,0.9825,-0.614932035854037,0.00498479302927259
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,-0.4,2000,1956,3,1953,0.978,-0.426549217941833,0.00508635535960557
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,-0.2,2000,1956,0,1956,0.978,-0.219412674970348,0.00492765033659545
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,0,2000,1954,0,1954,0.977,-0.0026753247716479,0.0047553341062146
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,0.2,2000,1966,0,1966,0.983,0.184796271989929,0.00440354741360398
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,0.4,2000,1961,0,1961,0.9805,0.40294725418103,0.00444025509111589
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,0.6,2000,1959,2,1957,0.9795,0.617050450822688,0.00402633155805872
773,356,0.322205852094578,0.399190176502815,114.70528334567,0.21388,0.8,2000,1962,30,1932,0.981,0.805198149585921,0.00338354734405691
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,-0.8,2000,1584,115,1469,0.792,-0.715836236072158,0.00572182621045409
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,-0.6,2000,1606,34,1572,0.803,-0.567147167729008,0.00628426949234616
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,-0.4,2000,1595,6,1589,0.7975,-0.382055238648836,0.00658606657960763
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,-0.2,2000,1609,1,1608,0.8045,-0.194518123161692,0.00666832831247667
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,0,2000,1582,0,1582,0.791,0.0235293393385588,0.00621960743600294
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,0.2,2000,1610,0,1610,0.805,0.224091283546584,0.00587438054189616
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,0.4,2000,1571,0,1571,0.7855,0.411159204888606,0.00562404834222476
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,0.6,2000,1579,3,1576,0.7895,0.600667296656091,0.00531267039660442
807,303,0.220812132241846,0.38708738821008,66.9060760692793,0.21388,0.8,2000,1594,32,1562,0.797,0.782436392253521,0.00459621428805633
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,-0.8,2000,1781,157,1624,0.8905,-0.742492121859606,0.00530861077069076
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,-0.6,2000,1782,40,1742,0.891,-0.60322157858783,0.00577763847167286
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,-0.4,2000,1753,11,1742,0.8765,-0.403094599378875,0.00622832345830158
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,-0.2,2000,1783,1,1782,0.8915,-0.202725236776375,0.00613971275188746
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,0,2000,1772,0,1772,0.886,-0.000855191258465012,0.00576973109921612
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,0.2,2000,1773,0,1773,0.8865,0.209602808382967,0.00519932506978715
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,0.4,2000,1785,0,1785,0.8925,0.410402013855182,0.00509691753594398
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,0.6,2000,1779,6,1773,0.8895,0.618658801074789,0.00486780733224659
838,270,0.282576525347953,0.399085839251295,76.2956618439472,0.21388,0.8,2000,1762,48,1714,0.881,0.790574916861144,0.00405072990319947
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,-0.8,2000,1990,109,1881,0.995,-0.786788152578416,0.00399285238274923
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,-0.6,2000,1994,18,1976,0.997,-0.620853965080972,0.00454138207877438
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,-0.4,2000,1991,3,1988,0.9955,-0.423961363732394,0.00475015297935517
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,-0.2,2000,1993,0,1993,0.9965,-0.223718289201706,0.00443108247513312
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,0,2000,1994,0,1994,0.997,-0.0137162650927783,0.00425380422784593
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,0.2,2000,1992,0,1992,0.996,0.195928471671185,0.00403153076022131
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,0.4,2000,1997,0,1997,0.9985,0.405986807822233,0.00381432764894962
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,0.6,2000,1995,3,1992,0.9975,0.609554740963855,0.00360092145147672
852,379,0.389224767736422,0.390304813122808,147.516186972104,0.21388,0.8,2000,1997,7,1990,0.9985,0.805063250251256,0.00313043574101455
856,252,0.193791488222539,0.406176934374052,48.8354550320797,0.21388,-0.8,2000,1263,69,1194,0.6315,-0.681585230025126,0.00696127652159429
856,252,0.193791488222539,0.406176934374052,48.8354550320797,0.21388,-0.6,2000,1264,21,1243,0.632,-0.5268228369107,0.00762190383407609
856,252,0.193791488222539,0.406176934374052,48.8354550320797,0.21388,-0.4,2000,1279,6,1273,0.6395,-0.351299981743676,0.00802378667705642
856,252,0.193791488222539,0.406176934374052,48.8354550320797,0.21388,-0.2,2000,1295,2,1293,0.6475,-0.169318938109049,0.00756553104263509
856,252,0.193791488222539,0.406176934374052,48.8354550320797,0.21388,0,2000,1265,0,1265,0.6325,0.0179106956386561,0.00750822332799985
856,252,0.193791488222539,0.406176934374052,48.8354550320797,0.21388,0.2,2000,1322,0,1322,0.661,0.205145422223903,0.00729504101007819
